method,sparse_rate,sparse_seed,feature,importance
direct_rf_all_features,0.005,22,anchor_residual_nn_3,0.0012712181684897427
direct_rf_all_features,0.005,22,anchor_residual_nn_4,0.0010761475908039014
direct_rf_all_features,0.005,22,anchor_dist_px_nn_1,0.0010850918258761915
direct_rf_all_features,0.005,22,anchor_dist_px_nn_2,0.0004548682654144589
direct_rf_all_features,0.005,22,anchor_dist_px_nn_3,0.00040788417183010913
direct_rf_all_features,0.005,22,anchor_dist_px_nn_4,0.00042850866095192375
direct_rf_all_features,0.005,22,anchor_density,0.0004122234175031782
direct_extra_all_features,0.005,22,x_norm,0.0005789778465104
direct_extra_all_features,0.005,22,y_norm,0.0005111422756179351
direct_extra_all_features,0.005,22,distance_m,0.09450615103632166
direct_extra_all_features,0.005,22,log10_distance_m,0.06676331051885562
direct_extra_all_features,0.005,22,fspl_db,0.07821856256373635
direct_extra_all_features,0.005,22,los,0.027111795768245052
direct_extra_all_features,0.005,22,wall_count,0.02190344082064394
direct_extra_all_features,0.005,22,wall_fraction,0.0036990023731471424
direct_extra_all_features,0.005,22,mat_1_count,0.009447408012119239
direct_extra_all_features,0.005,22,mat_2_count,0.0002480947679179702
direct_extra_all_features,0.005,22,mat_3_count,0.0004967246530230681
direct_extra_all_features,0.005,22,transmittance_sum,0.013726734856992601
direct_extra_all_features,0.005,22,reflectance_sum,0.012967945810170991
direct_extra_all_features,0.005,22,fspl_pred_db,0.07101265185466063
direct_extra_all_features,0.005,22,log_distance_pred_db,0.20496038252627768
direct_extra_all_features,0.005,22,multi_wall_pred_db,0.12812282837423014
direct_extra_all_features,0.005,22,multi_wall_residual_idw_pred_db,0.2063391451010845
direct_extra_all_features,0.005,22,anchor_residual_idw,0.021950188447026144
direct_extra_all_features,0.005,22,anchor_residual_nn_1,0.014155120281375163
direct_extra_all_features,0.005,22,anchor_residual_nn_2,0.00761298964303254
direct_extra_all_features,0.005,22,anchor_residual_nn_3,0.006971858426065589
direct_extra_all_features,0.005,22,anchor_residual_nn_4,0.005643207696765127
direct_extra_all_features,0.005,22,anchor_dist_px_nn_1,0.0007300186713927443
direct_extra_all_features,0.005,22,anchor_dist_px_nn_2,0.0004303159409755911
direct_extra_all_features,0.005,22,anchor_dist_px_nn_3,0.00039616900256864005
direct_extra_all_features,0.005,22,anchor_dist_px_nn_4,0.00039657850781220247
direct_extra_all_features,0.005,22,anchor_density,0.0010992542234313622
wallpath_rf,0.005,22,x_norm,0.004438056047524793
wallpath_rf,0.005,22,y_norm,0.004314916560336364
wallpath_rf,0.005,22,distance_m,0.0016711145854557679
wallpath_rf,0.005,22,log10_distance_m,0.001697063096417399
wallpath_rf,0.005,22,fspl_db,0.0017212436574487555
wallpath_rf,0.005,22,los,1.5628522626684256e-05
wallpath_rf,0.005,22,wall_count,0.00864272744833149
wallpath_rf,0.005,22,wall_fraction,0.009386483106543867
wallpath_rf,0.005,22,mat_1_count,0.01423480073847264
wallpath_rf,0.005,22,mat_2_count,0.0012732528108215207
wallpath_rf,0.005,22,mat_3_count,0.001976783761246946
wallpath_rf,0.005,22,transmittance_sum,0.008752943814660947
wallpath_rf,0.005,22,reflectance_sum,0.005988802624164323
wallpath_rf,0.005,22,fspl_pred_db,0.0016558728388567814
wallpath_rf,0.005,22,log_distance_pred_db,0.01827448819218653
wallpath_rf,0.005,22,multi_wall_pred_db,0.0456751714061721
wallpath_rf,0.005,22,multi_wall_residual_idw_pred_db,0.025779512378444027
wallpath_rf,0.005,22,anchor_residual_idw,0.7389688858248443
wallpath_rf,0.005,22,anchor_residual_nn_1,0.05102105388174645
wallpath_rf,0.005,22,anchor_residual_nn_2,0.018155533396635597
wallpath_rf,0.005,22,anchor_residual_nn_3,0.010647297556117017
wallpath_rf,0.005,22,anchor_residual_nn_4,0.00843148607000859
wallpath_rf,0.005,22,anchor_dist_px_nn_1,0.005307697254147086
wallpath_rf,0.005,22,anchor_dist_px_nn_2,0.0030637107818964507
wallpath_rf,0.005,22,anchor_dist_px_nn_3,0.002794396897707707
wallpath_rf,0.005,22,anchor_dist_px_nn_4,0.003108076432134586
wallpath_rf,0.005,22,anchor_density,0.003003000315051443
wallpath_extra,0.005,22,x_norm,0.002890970121107827
wallpath_extra,0.005,22,y_norm,0.0028026315917709516
wallpath_extra,0.005,22,distance_m,0.0028372441089784296
wallpath_extra,0.005,22,log10_distance_m,0.00374525990016445
wallpath_extra,0.005,22,fspl_db,0.00395495145344688
wallpath_extra,0.005,22,los,0.0009457568108733909
wallpath_extra,0.005,22,wall_count,0.015049103076314923
wallpath_extra,0.005,22,wall_fraction,0.009447895392271598
wallpath_extra,0.005,22,mat_1_count,0.013289328380458158
wallpath_extra,0.005,22,mat_2_count,0.0020082095045590785
wallpath_extra,0.005,22,mat_3_count,0.003018316983345777
wallpath_extra,0.005,22,transmittance_sum,0.010669212981378138
wallpath_extra,0.005,22,reflectance_sum,0.007000444164153771
wallpath_extra,0.005,22,fspl_pred_db,0.003807070129711873
wallpath_extra,0.005,22,log_distance_pred_db,0.017958043556917495
wallpath_extra,0.005,22,multi_wall_pred_db,0.03975777776650409
wallpath_extra,0.005,22,multi_wall_residual_idw_pred_db,0.02667110059432901
wallpath_extra,0.005,22,anchor_residual_idw,0.34970966006527254
wallpath_extra,0.005,22,anchor_residual_nn_1,0.21006497614246944
wallpath_extra,0.005,22,anchor_residual_nn_2,0.10567978592624357
wallpath_extra,0.005,22,anchor_residual_nn_3,0.09428687504429728
wallpath_extra,0.005,22,anchor_residual_nn_4,0.0570311685320636
wallpath_extra,0.005,22,anchor_dist_px_nn_1,0.005298478929205273
wallpath_extra,0.005,22,anchor_dist_px_nn_2,0.002643266667822999
wallpath_extra,0.005,22,anchor_dist_px_nn_3,0.002341272027078901
wallpath_extra,0.005,22,anchor_dist_px_nn_4,0.0023658667855803294
wallpath_extra,0.005,22,anchor_density,0.004725333363680231
wallpath_calibrated,0.005,22,x_norm,0.01421587454678382
wallpath_calibrated,0.005,22,y_norm,0.013154856515777648
wallpath_calibrated,0.005,22,distance_m,0.016125141191700876
wallpath_calibrated,0.005,22,log10_distance_m,0.021424016223506218
wallpath_calibrated,0.005,22,fspl_db,0.021620054723251268
wallpath_calibrated,0.005,22,los,0.0074616386707622865
wallpath_calibrated,0.005,22,wall_count,0.05748444428770915
wallpath_calibrated,0.005,22,wall_fraction,0.03250132360780736
wallpath_calibrated,0.005,22,mat_1_count,0.06460171591607493
wallpath_calibrated,0.005,22,mat_2_count,0.008172270381501385
wallpath_calibrated,0.005,22,mat_3_count,0.013713437877601424
wallpath_calibrated,0.005,22,transmittance_sum,0.07134418259666504
wallpath_calibrated,0.005,22,reflectance_sum,0.034814379630192425
wallpath_calibrated,0.005,22,fspl_pred_db,0.02092863929901787
wallpath_calibrated,0.005,22,log_distance_pred_db,0.11873098074610486
wallpath_calibrated,0.005,22,multi_wall_pred_db,0.24087452087170033
wallpath_calibrated,0.005,22,multi_wall_residual_idw_pred_db,0.16389508389981872
wallpath_calibrated,0.005,22,anchor_dist_px_nn_1,0.02686388389581002
wallpath_calibrated,0.005,22,anchor_dist_px_nn_2,0.010176832598694742
wallpath_calibrated,0.005,22,anchor_dist_px_nn_3,0.0084127717058942
wallpath_calibrated,0.005,22,anchor_dist_px_nn_4,0.008097177459085452
wallpath_calibrated,0.005,22,anchor_density,0.025386773354540107
