method,sparse_rate,sparse_seed,feature,importance
direct_rf_geometry,0.01,33,x_norm,0.009143360609398703
direct_rf_geometry,0.01,33,y_norm,0.00908157539846474
direct_rf_geometry,0.01,33,distance_m,0.09315349907593613
direct_rf_geometry,0.01,33,log10_distance_m,0.09924658816497468
direct_rf_geometry,0.01,33,fspl_db,0.08496121627747995
direct_rf_geometry,0.01,33,los,5.9466317181274656e-05
direct_rf_geometry,0.01,33,wall_count,0.002836321085814375
direct_rf_geometry,0.01,33,wall_fraction,0.00820097912625963
direct_rf_geometry,0.01,33,mat_1_count,0.006650055968031938
direct_rf_geometry,0.01,33,mat_2_count,0.002736622439344904
direct_rf_geometry,0.01,33,mat_3_count,0.0032080840104147736
direct_rf_geometry,0.01,33,transmittance_sum,0.6339336872284345
direct_rf_geometry,0.01,33,reflectance_sum,0.005805414126036892
direct_rf_geometry,0.01,33,anchor_dist_px_nn_1,0.0014920563956526038
direct_rf_geometry,0.01,33,anchor_dist_px_nn_2,0.0014808628663657633
direct_rf_geometry,0.01,33,anchor_dist_px_nn_3,0.0015060373969133603
direct_rf_geometry,0.01,33,anchor_dist_px_nn_4,0.001801515766176649
direct_rf_geometry,0.01,33,anchor_density,0.03470265774711922
direct_rf_sparse_anchor,0.01,33,x_norm,0.005882534923604504
direct_rf_sparse_anchor,0.01,33,y_norm,0.006064073975239335
direct_rf_sparse_anchor,0.01,33,distance_m,0.004043747828832618
direct_rf_sparse_anchor,0.01,33,log10_distance_m,0.0043178012717025255
direct_rf_sparse_anchor,0.01,33,fspl_db,0.0037287512074195097
direct_rf_sparse_anchor,0.01,33,los,2.265639586767982e-05
direct_rf_sparse_anchor,0.01,33,wall_count,0.0017108423874093277
direct_rf_sparse_anchor,0.01,33,wall_fraction,0.00446231550385219
direct_rf_sparse_anchor,0.01,33,mat_1_count,0.0036368272237807817
direct_rf_sparse_anchor,0.01,33,mat_2_count,0.0008883820502761483
direct_rf_sparse_anchor,0.01,33,mat_3_count,0.0013940362787769342
direct_rf_sparse_anchor,0.01,33,transmittance_sum,0.030900962052792767
direct_rf_sparse_anchor,0.01,33,reflectance_sum,0.0034123651452350225
direct_rf_sparse_anchor,0.01,33,fspl_pred_db,0.004227164613609764
direct_rf_sparse_anchor,0.01,33,log_distance_pred_db,0.017528572127857238
direct_rf_sparse_anchor,0.01,33,multi_wall_pred_db,0.8993291629271354
direct_rf_sparse_anchor,0.01,33,anchor_dist_px_nn_1,0.0009471632208796015
direct_rf_sparse_anchor,0.01,33,anchor_dist_px_nn_2,0.0009291024255621777
direct_rf_sparse_anchor,0.01,33,anchor_dist_px_nn_3,0.0009555740081246563
direct_rf_sparse_anchor,0.01,33,anchor_dist_px_nn_4,0.001118391157837445
direct_rf_sparse_anchor,0.01,33,anchor_density,0.004499573274204298
direct_rf_all_features,0.01,33,x_norm,0.0005249713484488385
direct_rf_all_features,0.01,33,y_norm,0.000523231772536673
direct_rf_all_features,0.01,33,distance_m,0.0006810507008832091
direct_rf_all_features,0.01,33,log10_distance_m,0.0006224414094993947
direct_rf_all_features,0.01,33,fspl_db,0.0006945447133045626
direct_rf_all_features,0.01,33,los,5.656356092565421e-06
direct_rf_all_features,0.01,33,wall_count,0.00037695720184593377
direct_rf_all_features,0.01,33,wall_fraction,0.00159721984542158
direct_rf_all_features,0.01,33,mat_1_count,0.0005379027327871959
direct_rf_all_features,0.01,33,mat_2_count,7.291510819405144e-05
direct_rf_all_features,0.01,33,mat_3_count,0.0001958396690502183
direct_rf_all_features,0.01,33,transmittance_sum,0.0016711483854725062
direct_rf_all_features,0.01,33,reflectance_sum,0.0005195132626264855
direct_rf_all_features,0.01,33,fspl_pred_db,0.0006794346504009217
direct_rf_all_features,0.01,33,log_distance_pred_db,0.0049407861842616545
direct_rf_all_features,0.01,33,multi_wall_pred_db,0.0007365229550719874
direct_rf_all_features,0.01,33,multi_wall_residual_idw_pred_db,0.970125698313896
direct_rf_all_features,0.01,33,anchor_residual_idw,0.0024177210031679974
direct_rf_all_features,0.01,33,anchor_residual_nn_1,0.0065898521102112605
direct_rf_all_features,0.01,33,anchor_residual_nn_2,0.001994765177164129
direct_rf_all_features,0.01,33,anchor_residual_nn_3,0.001228635582847693
direct_rf_all_features,0.01,33,anchor_residual_nn_4,0.0009767807980046726
direct_rf_all_features,0.01,33,anchor_dist_px_nn_1,0.0009350464465343412
direct_rf_all_features,0.01,33,anchor_dist_px_nn_2,0.00037010046354507705
direct_rf_all_features,0.01,33,anchor_dist_px_nn_3,0.00032653418630614804
direct_rf_all_features,0.01,33,anchor_dist_px_nn_4,0.00034025960148703264
direct_rf_all_features,0.01,33,anchor_density,0.00031447002093796476
direct_extra_all_features,0.01,33,x_norm,0.0004174645859408281
direct_extra_all_features,0.01,33,y_norm,0.0003890131046880477
direct_extra_all_features,0.01,33,distance_m,0.08479899344304223
direct_extra_all_features,0.01,33,log10_distance_m,0.0931519288146125
direct_extra_all_features,0.01,33,fspl_db,0.07230996689860952
direct_extra_all_features,0.01,33,los,0.03981941864976889
direct_extra_all_features,0.01,33,wall_count,0.0117311006532068
direct_extra_all_features,0.01,33,wall_fraction,0.0027108338617376224
direct_extra_all_features,0.01,33,mat_1_count,0.003992184258862865
direct_extra_all_features,0.01,33,mat_2_count,0.00020137004962640355
direct_extra_all_features,0.01,33,mat_3_count,0.0004018134421379319
direct_extra_all_features,0.01,33,transmittance_sum,0.014165816118698391
direct_extra_all_features,0.01,33,reflectance_sum,0.01271825216582225
direct_extra_all_features,0.01,33,fspl_pred_db,0.07382361378622372
direct_extra_all_features,0.01,33,log_distance_pred_db,0.18476417958899524
direct_extra_all_features,0.01,33,multi_wall_pred_db,0.10759565324309489
direct_extra_all_features,0.01,33,multi_wall_residual_idw_pred_db,0.23181390661204057
direct_extra_all_features,0.01,33,anchor_residual_idw,0.022583769044541162
direct_extra_all_features,0.01,33,anchor_residual_nn_1,0.015632891661014805
direct_extra_all_features,0.01,33,anchor_residual_nn_2,0.01010589770411211
direct_extra_all_features,0.01,33,anchor_residual_nn_3,0.0058572300332697235
direct_extra_all_features,0.01,33,anchor_residual_nn_4,0.006781061620408029
direct_extra_all_features,0.01,33,anchor_dist_px_nn_1,0.000606613327824856
direct_extra_all_features,0.01,33,anchor_dist_px_nn_2,0.0003498395275679993
direct_extra_all_features,0.01,33,anchor_dist_px_nn_3,0.0003129849417877824
direct_extra_all_features,0.01,33,anchor_dist_px_nn_4,0.0003108534183102651
direct_extra_all_features,0.01,33,anchor_density,0.002653349444054519
wallpath_rf,0.01,33,x_norm,0.004026538341326044
wallpath_rf,0.01,33,y_norm,0.004198606280412232
wallpath_rf,0.01,33,distance_m,0.0013984012203026252
wallpath_rf,0.01,33,log10_distance_m,0.0013496226496177044
wallpath_rf,0.01,33,fspl_db,0.0013431945909339181
wallpath_rf,0.01,33,los,1.1808176208889222e-05
wallpath_rf,0.01,33,wall_count,0.008214573650144602
wallpath_rf,0.01,33,wall_fraction,0.009000339365350411
wallpath_rf,0.01,33,mat_1_count,0.009791465167025875
wallpath_rf,0.01,33,mat_2_count,0.0013523099731004762
wallpath_rf,0.01,33,mat_3_count,0.0020163003690437907
wallpath_rf,0.01,33,transmittance_sum,0.006003167332185587
wallpath_rf,0.01,33,reflectance_sum,0.005487884363267284
wallpath_rf,0.01,33,fspl_pred_db,0.001387014221258916
wallpath_rf,0.01,33,log_distance_pred_db,0.0123578174266965
wallpath_rf,0.01,33,multi_wall_pred_db,0.027123547302672097
wallpath_rf,0.01,33,multi_wall_residual_idw_pred_db,0.015948892063382413
wallpath_rf,0.01,33,anchor_residual_idw,0.7697105646717108
wallpath_rf,0.01,33,anchor_residual_nn_1,0.06450927940737138
wallpath_rf,0.01,33,anchor_residual_nn_2,0.020589596827906904
wallpath_rf,0.01,33,anchor_residual_nn_3,0.011217074923688057
wallpath_rf,0.01,33,anchor_residual_nn_4,0.00820260986915492
wallpath_rf,0.01,33,anchor_dist_px_nn_1,0.0043727706800729795
wallpath_rf,0.01,33,anchor_dist_px_nn_2,0.002628165517571541
wallpath_rf,0.01,33,anchor_dist_px_nn_3,0.002479664133008788
wallpath_rf,0.01,33,anchor_dist_px_nn_4,0.0027226748809904555
wallpath_rf,0.01,33,anchor_density,0.002556116595594794
wallpath_extra,0.01,33,x_norm,0.002318991749626272
wallpath_extra,0.01,33,y_norm,0.002382609769100726
wallpath_extra,0.01,33,distance_m,0.002042601368873077
wallpath_extra,0.01,33,log10_distance_m,0.0025857328259692785
wallpath_extra,0.01,33,fspl_db,0.0029581695798941527
wallpath_extra,0.01,33,los,0.0007001051269531342
wallpath_extra,0.01,33,wall_count,0.010606745160288944
wallpath_extra,0.01,33,wall_fraction,0.008870968267005511
wallpath_extra,0.01,33,mat_1_count,0.012099443901915218
wallpath_extra,0.01,33,mat_2_count,0.001815938372458069
wallpath_extra,0.01,33,mat_3_count,0.0027832108257060816
wallpath_extra,0.01,33,transmittance_sum,0.006338600336689183
wallpath_extra,0.01,33,reflectance_sum,0.006769211469241204
wallpath_extra,0.01,33,fspl_pred_db,0.0027535871852930006
wallpath_extra,0.01,33,log_distance_pred_db,0.014042029612730057
wallpath_extra,0.01,33,multi_wall_pred_db,0.02533461357213247
wallpath_extra,0.01,33,multi_wall_residual_idw_pred_db,0.021585912915881737
wallpath_extra,0.01,33,anchor_residual_idw,0.34654832566942506
wallpath_extra,0.01,33,anchor_residual_nn_1,0.20765017494341337
wallpath_extra,0.01,33,anchor_residual_nn_2,0.12434411797593924
wallpath_extra,0.01,33,anchor_residual_nn_3,0.10149193422207253
wallpath_extra,0.01,33,anchor_residual_nn_4,0.07971645183431889
wallpath_extra,0.01,33,anchor_dist_px_nn_1,0.004345957491730984
wallpath_extra,0.01,33,anchor_dist_px_nn_2,0.0022140863454986424
wallpath_extra,0.01,33,anchor_dist_px_nn_3,0.002011389962495308
wallpath_extra,0.01,33,anchor_dist_px_nn_4,0.0020156329873063377
wallpath_extra,0.01,33,anchor_density,0.0036734565280416237
wallpath_calibrated,0.01,33,x_norm,0.015011810052515052
wallpath_calibrated,0.01,33,y_norm,0.014066289537650309
wallpath_calibrated,0.01,33,distance_m,0.016162628037822008
wallpath_calibrated,0.01,33,log10_distance_m,0.02077396969870229
wallpath_calibrated,0.01,33,fspl_db,0.019679563274730184
wallpath_calibrated,0.01,33,los,0.00654584519531724
wallpath_calibrated,0.01,33,wall_count,0.05700079021224303
wallpath_calibrated,0.01,33,wall_fraction,0.03711453285677598
wallpath_calibrated,0.01,33,mat_1_count,0.06344855923065693
wallpath_calibrated,0.01,33,mat_2_count,0.009127319430878801
wallpath_calibrated,0.01,33,mat_3_count,0.01520314926123915
wallpath_calibrated,0.01,33,transmittance_sum,0.07410740326180876
wallpath_calibrated,0.01,33,reflectance_sum,0.03610914916430731
wallpath_calibrated,0.01,33,fspl_pred_db,0.02070245672412069
wallpath_calibrated,0.01,33,log_distance_pred_db,0.11305594659473492
wallpath_calibrated,0.01,33,multi_wall_pred_db,0.23014519732319064
wallpath_calibrated,0.01,33,multi_wall_residual_idw_pred_db,0.16216483849806315
wallpath_calibrated,0.01,33,anchor_dist_px_nn_1,0.031966327431054035
wallpath_calibrated,0.01,33,anchor_dist_px_nn_2,0.012018364048975978
wallpath_calibrated,0.01,33,anchor_dist_px_nn_3,0.009386920637890732
wallpath_calibrated,0.01,33,anchor_dist_px_nn_4,0.008982452875821903
wallpath_calibrated,0.01,33,anchor_density,0.027226486651501035
