method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
wallpath_rf,0.1,33,B25,B25_Ant1_f1_S20,2554,25536,2554,3,2.1946707191935313,1.282042145729065,0.5634479522705078,3.4681625366210938,4.884326934814453,-0.2543404698371887,2.1799259185791016,25536,1.0062724280470616,2.2154254155359907,2.2618996748683453,2.1946707191935313,25536,0.0,2.3075628736157245,1.3968960046768188,3.685858964920044,22982,1.0636599416331611,2.329159637198031,2.1371565785209117,1.227201223373413,3.3324294090270996,23440,2.7573136107619556,-2.6712347837709074,-0.3174310465845456
wallpath_extra,0.1,33,B25,B25_Ant1_f1_S20,2554,25536,2554,3,2.1285686837285183,1.2430135011672974,0.5357723236083984,3.3696212768554688,4.740165710449219,-0.21924275159835815,2.1172890663146973,25536,0.7491953035379931,2.150887588644431,2.1959627667945543,2.1285686837285183,25536,0.0,2.2397571130858585,1.3564224243164062,3.572878360748291,22982,0.7911616149333638,2.2630414958704748,2.0674066784967415,1.1855515241622925,3.253772020339966,23440,2.7204408730813894,-2.7373368192359204,-0.3835330820495586
wallpath_calibrated,0.1,33,B25,B25_Ant1_f1_S20,2554,25536,2554,3,2.804046577918977,1.7686620950698853,0.9348049163818359,4.646625518798828,6.477855682373047,-0.7990703582763672,2.687833070755005,25536,0.5963643353635297,2.8360726841222426,2.893811733133961,2.804046577918977,25536,0.0,2.9370945098058416,1.905026912689209,4.929486274719238,22982,0.6297851028697896,2.9703619656248965,2.76070696712974,1.714365005493164,4.551516532897949,23440,3.249581294205944,-2.0618589250454615,0.2919448121409003
log_distance,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,11.301766885787744,9.621919631958008,9.647628784179688,17.440025329589844,19.302778244018555,0.05235156789422035,11.30186653137207,25536,9.531616484955821,11.43423268199233,11.373920865434224,11.301766885787744,25536,0.0,11.292442552686534,9.613160133361816,17.440025329589844,22982,9.446962158350887,11.428457021046164,11.327917386140891,9.65868091583252,17.41100311279297,23440,11.00508810708016,5.7394721817555086,8.76073904252305
multi_wall,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,5.562294704032236,4.035486698150635,2.898906707763672,9.222320556640625,11.785329818725586,0.11459918320178986,5.561223030090332,25536,2.8686042583282276,5.726587478256534,5.859377731659119,5.562294704032236,25536,0.0,5.584904586737376,4.052350997924805,9.227482795715332,22982,2.841586314024313,5.749578999210054,5.508417568678921,3.980747938156128,9.086156845092773,23440,6.1326534281829455,0.0,3.021266860767541
idw,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,3.508689993205909,2.5518462657928467,1.9464569091796875,5.8248291015625,7.074793815612793,-0.141090989112854,3.505920648574829,25536,4.388479429613806,3.4268781860219044,3.464982738763641,3.508689993205909,25536,0.0,3.6985161797697783,2.8354341983795166,6.018063545227051,22982,4.650315667768631,3.6107346339824797,3.496168795354804,2.5301613807678223,5.783654689788818,23440,3.645788773994981,-2.0536047108263267,0.9676621499412144
multi_wall_residual_idw,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,3.1546268364932,1.931538462638855,1.0326156616210938,5.083900451660156,6.92152214050293,0.11268741637468338,3.1526753902435303,25536,0.907961057827216,3.2706375428480547,3.366656428498507,3.1546268364932,25536,0.0,3.325297594970894,2.146190881729126,5.3969621658325195,22982,0.9621340604778118,3.4461114781771074,3.069166158360619,1.8617724180221558,4.9249982833862305,23440,3.987468014138292,-2.4076678675390357,0.6135989932285053
direct_rf_geometry,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,9.042148134881113,6.2390360832214355,3.613788604736328,17.4853515625,20.277925491333008,-0.9944401383399963,8.98747444152832,25536,0.3895110001990996,9.403467522683608,9.685763585247846,9.042148134881113,25536,0.0,9.069813593719706,6.266218662261963,17.525354385375977,22982,0.3865177201382332,9.428228791854984,8.990944224258444,6.144179821014404,17.502880096435547,23440,9.596177484597687,3.4798534308488778,6.501120291616418
direct_rf_sparse_anchor,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,6.0836146345200275,4.164999008178711,2.2821693420410156,10.916412353515625,13.53311538696289,-1.9079848527908325,5.776786804199219,25536,0.40461711096970415,6.326099199308324,6.512045767142575,6.0836146345200275,25536,0.0,6.080271833389645,4.169708728790283,10.92684555053711,22982,0.409266575433065,6.319907143626757,6.043746188872358,4.103201866149902,10.85820484161377,23440,6.512866978509049,0.5213199304877918,3.542586791255333
direct_rf_all_features,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,2.5410278432646947,1.5342408418655396,0.7373428344726562,4.169797897338867,5.682710647583008,-0.29544052481651306,2.52384352684021,25536,0.36804884228219314,2.640657243693823,2.7172323045359303,2.5410278432646947,25536,0.0,2.6507111586968652,1.6499230861663818,4.365911960601807,22982,0.3834784044561219,2.753491974492095,2.4633261855493918,1.45946204662323,4.007045745849609,23440,3.2871529040901923,-3.021266860767541,0.0
direct_extra_all_features,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,2.63985333436788,1.6316560506820679,0.7907485961914062,4.388149261474609,6.005346298217773,-0.41561731696128845,2.6069817543029785,25536,0.35167713824569,2.743692763363539,2.8250839267720282,2.63985333436788,25536,0.0,2.744757724941384,1.7311698198318481,4.584681510925293,22982,0.36797559726670415,2.851500490637347,2.5758670598069235,1.5600074529647827,4.25719690322876,23440,3.2712455605650237,-2.9224413696643556,0.09882549110318539
wallpath_rf,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,2.4162852515344952,1.4210630655288696,0.6016311645507812,3.883556365966797,5.3828582763671875,-0.0011954223737120628,2.416332244873047,25536,0.46152885689279227,2.509551223947044,2.5836741038973137,2.4162852515344952,25536,0.0,2.5437194482358105,1.5550318956375122,4.13053035736084,22982,0.4865574597449868,2.640803285204804,2.3176594371722445,1.341697335243225,3.702744245529175,23440,3.3256205452625562,-3.1460094524977404,-0.12474259173019941
wallpath_extra,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,2.3948462701921436,1.4074333906173706,0.5890541076660156,3.87225341796875,5.333873748779297,0.021219084039330482,2.394798994064331,25536,0.473245080409108,2.48704313129732,2.5605288922362175,2.3948462701921436,25536,0.0,2.522130860955063,1.5424877405166626,4.113651275634766,22982,0.49829652620138215,2.6181507836032143,2.2929666933072657,1.3251891136169434,3.6822471618652344,23440,3.3281080084575114,-3.167448433840092,-0.14618157307255109
wallpath_calibrated,0.1,33,B25,B25_Ant1_f1_S21,2554,25536,2554,3,2.761054148888138,1.7689201831817627,0.9573841094970703,4.512168884277344,6.15077018737793,-0.6548399329185486,2.682328701019287,25536,0.45252045226515886,2.868672207140901,2.9553351280477087,2.761054148888138,25536,0.0,2.8933029532414576,1.9104154109954834,4.762598991394043,22982,0.4790408433031274,3.0047610664986353,2.6991667228050393,1.7096800804138184,4.379293918609619,23440,3.376749622331242,-2.8012405551440978,0.22002630562344327
