protocol,fold,method,num_seeds,rmse_mean,rmse_std,rmse_min,rmse_max,mae_mean,mae_std,mae_min,mae_max,median_ae_mean,median_ae_std,median_ae_min,median_ae_max,p90_ae_mean,p90_ae_std,p90_ae_min,p90_ae_max,p95_ae_mean,p95_ae_std,p95_ae_min,p95_ae_max,bias_db_mean,bias_db_std,bias_db_min,bias_db_max,std_error_db_mean,std_error_db_std,std_error_db_min,std_error_db_max
leave_config_out,holdout_C2,wallpath_residual_extra,3,7.2192669227499024,0.002606861213295443,7.216417989834594,7.221533060947868,5.704996814385024,0.003209825194937839,5.701454394606276,5.707712176997958,4.668239244070871,0.01830428333767581,4.649684574292316,4.686282419510974,12.065767570541482,0.10843500085480638,11.984696167939449,12.188939342480484,14.381447257653255,0.06639982656171348,14.339363525732804,14.457992786539103,-2.841801961944872,0.002284296862360132,-2.8434541182309863,-2.839195210653795,6.6364125406772345,0.003037946968026896,6.632904624817629,6.63817056333131
leave_config_out,holdout_C2,wallpath_residual_rf,3,7.113501568934857,0.012539450814522367,7.100044493468812,7.12485808318637,5.601876130872597,0.010031694372103774,5.591371848147586,5.611356738304503,4.722261608691738,0.04805285080829545,4.6670519438335205,4.754661871287865,11.816298507098637,0.04906897912350394,11.775533371350978,11.870760650862271,14.555398544566252,0.13737180480460143,14.427455508046592,14.700573186595246,-2.8688243026616704,0.009682667367566991,-2.8768696880043185,-2.8580779295720653,6.50934899837253,0.01595140758343328,6.491090247984443,6.520578594886333
leave_scenario_out,holdout_Comms,direct_extra,3,10.844436136337997,0.08300383592850173,10.787825672985145,10.939719561167696,8.448278637258692,0.059646204242728505,8.406734441615033,8.516624147159185,6.603888888888865,0.006364688465210656,6.598333333333315,6.610833333333304,19.18189576719576,0.19608099365381346,19.00910396825396,19.394999999999985,21.771007193732192,0.2068482234907635,21.54294026806528,21.94648409090909,-4.704505265940821,0.06786739723924559,-4.77873589994249,-4.645633493810249,9.77078402894752,0.06395951406621368,9.715404713748026,9.8407899721311
leave_scenario_out,holdout_Comms,direct_rf,3,10.050573187292168,0.09237723014313792,9.950932365204286,10.13336832470581,7.89528755678819,0.05929918024015652,7.827078675915326,7.934593362882617,6.392178571428569,0.12875489098346163,6.270430555555535,6.526950396825399,17.48805224867724,0.2685704107247835,17.22729761904759,17.763809523809527,20.152107407407417,0.1287577900090592,20.061240079365103,20.29945238095237,-4.152537282285661,0.09566077222965857,-4.260483268088755,-4.07827312245554,9.15235600370934,0.08145679756466488,9.05848136648044,9.204379994452752
leave_scenario_out,holdout_Comms,log_distance,3,15.643411327913832,0.0,15.643411327913832,15.643411327913832,13.09462898209432,0.0,13.09462898209432,13.09462898209432,11.631089185047728,0.0,11.631089185047728,11.631089185047728,25.685390494207933,4.351167857633658e-15,25.68539049420793,25.68539049420793,27.96416443488424,0.0,27.96416443488424,27.96416443488424,-12.757977027094233,2.175583928816829e-15,-12.757977027094231,-12.757977027094231,9.052642716380593,0.0,9.052642716380593,9.052642716380593
leave_scenario_out,holdout_Comms,multi_wall_linear,3,9.482231582019024,0.0,9.482231582019024,9.482231582019024,7.4456947473858675,1.0877919644084146e-15,7.445694747385867,7.445694747385867,6.016049421290106,0.0,6.016049421290106,6.016049421290106,15.259524583719932,2.175583928816829e-15,15.259524583719934,15.259524583719934,19.306893933000183,0.0,19.306893933000183,19.306893933000183,4.127525701802376,0.0,4.127525701802376,4.127525701802376,8.536758597734845,0.0,8.536758597734845,8.536758597734845
leave_scenario_out,holdout_Comms,wallpath_residual_extra,3,10.690265849253286,0.027371377718661515,10.668145339614872,10.720876157991096,8.34949395549865,0.025274290793241037,8.329172791041909,8.377795030593612,6.841343215361586,0.03542976878327632,6.800574573664562,6.864678283008999,17.116452745278284,0.035171080889447336,17.075849663168352,17.137494031770878,20.943785765748263,0.07046424041328346,20.862422314379057,20.98491555726374,5.399873840550078,0.044656168688258883,5.357785614738583,5.446717359223104,9.22617354368542,0.0075685134756539605,9.219166743368316,9.234200322914791
leave_scenario_out,holdout_Comms,wallpath_residual_rf,3,10.973365642139248,0.061142451495811836,10.920725068625824,11.040430583638036,8.487435291805882,0.05483061359176714,8.446297698645221,8.54968345988532,6.808659755892994,0.039355540457524193,6.773932681428178,6.851407959541177,18.24573552341372,0.16562544376799507,18.060429763051552,18.37935325445251,21.95226881847039,0.126612315498642,21.8061170400778,22.028572971974448,5.4212366974102695,0.08584070778584879,5.356912411227523,5.518708998735149,9.540554351489924,0.022870324945526356,9.51660262083844,9.56216285467936
leave_scenario_out,holdout_Library,direct_extra,3,12.069678181769946,0.10418790819472108,12.005864709177594,12.189908192183257,10.367516092013703,0.10437924931013447,10.300531353151682,10.487782946497852,10.043501623376565,0.14784468874040552,9.932621212121193,10.211357142857068,18.626690873015875,0.20885278670413074,18.47968809523812,18.86575833333335,20.807003769841284,0.4087254034551098,20.56603750000001,21.27892380952383,9.594296745150151,0.13383750260131042,9.506495884828777,9.748336785795331,7.322693940099822,0.008654408786681647,7.316732492535953,7.332620500667518
leave_scenario_out,holdout_Library,direct_rf,3,12.602696205110064,0.0386051119876688,12.560354595222991,12.635939529496891,10.765668462756194,0.04695478802721482,10.71423485842126,10.80624091629002,10.411640873015864,0.08222629848706288,10.316708333333352,10.460529761904724,19.954891964285707,0.17711492112348654,19.780075793650788,20.13421944444444,21.92778683862433,0.11851516920380316,21.7910261904762,22.00043789682539,10.05780061779337,0.052175370835073565,10.00237039365932,10.105958014740372,7.593927758366437,0.007579111672546723,7.585287100526058,7.599451086791636
leave_scenario_out,holdout_Library,log_distance,3,15.38199404245583,0.0,15.38199404245583,15.38199404245583,13.92357849832046,0.0,13.92357849832046,13.92357849832046,14.55296764793465,0.0,14.55296764793465,14.55296764793465,22.444729390589846,4.351167857633658e-15,22.44472939058985,22.44472939058985,24.31860957990501,0.0,24.31860957990501,24.31860957990501,13.562103252874635,0.0,13.562103252874635,13.562103252874635,7.2577610928242775,1.0877919644084146e-15,7.257761092824277,7.257761092824277
leave_scenario_out,holdout_Library,multi_wall_linear,3,11.276905352139998,0.0,11.276905352139998,11.276905352139998,9.544031692207565,0.0,9.544031692207565,9.544031692207565,9.054897061054234,0.0,9.054897061054234,9.054897061054234,18.063514394706203,0.0,18.063514394706203,18.063514394706203,20.750227926345687,0.0,20.750227926345687,20.750227926345687,8.595170252511052,0.0,8.595170252511052,8.595170252511052,7.30011250950784,0.0,7.30011250950784,7.30011250950784
leave_scenario_out,holdout_Library,wallpath_residual_extra,3,11.736740555465602,0.029476109917224703,11.71478048746046,11.770240749675406,9.839702043986923,0.025662439388331893,9.823167143273102,9.869265235447346,9.263603627070571,0.07052130304869991,9.195971938702598,9.336696948643764,18.348464241528337,0.14304627967707997,18.19311353071029,18.47473852301293,21.24864995516781,0.10570517927716365,21.14271960754273,21.35412851789251,8.945537246792377,0.01606799423566426,8.93196160568692,8.963277551775096,7.5979108792306995,0.02999027110011828,7.56887958702464,7.6287759722752435
leave_scenario_out,holdout_Library,wallpath_residual_rf,3,11.668823405956267,0.03627516605485814,11.6285325766031,11.698887211370916,9.701759360598261,0.02656826764202788,9.672083376388835,9.72333343586753,8.908891869024524,0.04922558584515591,8.85686948696025,8.954737679414436,18.450492539105,0.10979395087895362,18.3602860784161,18.57274372786117,21.817856651559513,0.0275814505527106,21.788977482949477,21.843925149394455,8.658032324879962,0.02748657042571707,8.62672784367577,8.678215972125718,7.823036614891717,0.024113695353228236,7.797585305481992,7.845542016044527
leave_scenario_out,holdout_SSE,direct_extra,3,9.88240929880164,0.07413187969279411,9.79868565830055,9.93970807479871,7.785998416219361,0.06687887600006061,7.71051053232053,7.8378479809267025,6.514170785233269,0.026472642027096045,6.483772803585282,6.5321577519702245,16.018347619047645,0.3497666620393616,15.648500000000016,16.343792857142894,20.028196746482696,0.2123683421691789,19.787195238095254,20.187927813852824,-3.638229198628508,0.05603229150546983,-3.678810733741702,-3.5742981750318004,9.188289236101243,0.05761995701677987,9.123520876621548,9.23385879237524
leave_scenario_out,holdout_SSE,direct_rf,3,10.189497228890218,0.04390997067172298,10.145504000776084,10.233323465813127,8.026140313765586,0.014218112218857099,8.010159591217395,8.03738906347514,6.623152401141539,0.0733986598679711,6.54871472277722,6.695465930808325,16.695725144300155,0.2470509206047879,16.541190873015875,16.98065432900435,20.809869937946782,0.061095714875608324,20.739837202380915,20.852251652838483,-3.7447514826477306,0.052793915587837796,-3.8000568027608383,-3.694890970410343,9.476373202990018,0.026503407967564944,9.44875823304542,9.501603941006628
leave_scenario_out,holdout_SSE,log_distance,3,7.6452516112722115,0.0,7.6452516112722115,7.6452516112722115,6.211411661632073,0.0,6.211411661632073,6.211411661632073,5.58568355615229,0.0,5.58568355615229,5.58568355615229,12.61178709323759,2.175583928816829e-15,12.611787093237592,12.611787093237592,14.43136012399613,0.0,14.43136012399613,14.43136012399613,-2.248830304331704,0.0,-2.248830304331704,-2.248830304331704,7.307026376165596,0.0,7.307026376165596,7.307026376165596
leave_scenario_out,holdout_SSE,multi_wall_linear,3,9.79580849468331,0.0,9.79580849468331,9.79580849468331,7.791382665293398,0.0,7.791382665293398,7.791382665293398,6.821711547711345,0.0,6.821711547711345,6.821711547711345,16.434904081185728,0.0,16.434904081185728,16.434904081185728,20.09298463209834,0.0,20.09298463209834,20.09298463209834,-3.970094873447252,0.0,-3.970094873447252,-3.970094873447252,8.955233707745295,0.0,8.955233707745295,8.955233707745295
leave_scenario_out,holdout_SSE,wallpath_residual_extra,3,10.031888785513644,0.016172491355358854,10.013242216128363,10.04209443309031,7.850243996305044,0.017404254925449267,7.83367177907077,7.868375372895429,6.523662494062083,0.054539353261098905,6.460839497193348,6.558881137419114,16.482196978885963,0.1285901887861441,16.391054556247017,16.62928287263455,19.46998528409846,0.14126649658150375,19.379087277457664,19.63273470237106,-3.950550219148963,0.042129172999108705,-3.98173763632608,-3.902624236050958,9.221221913760358,0.0021597181313848914,9.218970983714389,9.223277092638863
leave_scenario_out,holdout_SSE,wallpath_residual_rf,3,9.989201484277737,0.03740584418530191,9.95763646966592,10.030517000976037,7.854097220991581,0.019227622266623588,7.839535392124898,7.875892483948746,6.6206635238471065,0.06787143050862374,6.544124617455729,6.673523314105246,16.718029382237372,0.2530456496183888,16.52934626729071,17.00558354900759,20.45255863968553,0.2007464783589209,20.222740521759118,20.593675962194425,-3.956552984173323,0.04522000894187646,-3.984924930694682,-3.904404875874619,9.172178207022663,0.02875623909561844,9.151307108596765,9.204979337488885
