method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
log_distance,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,7.3386270524348545,6.00338888168335,5.541280746459961,11.589554786682129,13.361552238464355,-0.16709770262241364,7.336938381195068,17170,11.736561715113828,7.263716456715658,7.191472849544264,7.3386270524348545,17170,0.0,7.357711372692034,6.020688056945801,11.61745834350586,15453,12.081119734644687,7.2766943844608,7.36336517378125,6.033195972442627,11.644879341125488,15797,7.047759511345236,0.6846749117313795,4.9833820835225495
multi_wall,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,6.653952140703475,5.399227619171143,4.839286804199219,10.604619026184082,12.69260311126709,-0.19268280267715454,6.651355266571045,17170,8.79768476842546,6.6214174497695595,6.595624958098557,6.653952140703475,17170,0.0,6.668551535910437,5.408425807952881,10.643333435058594,15453,9.051739392002752,6.632179392520775,6.645069997485273,5.409707069396973,10.615796089172363,15797,6.755305193914943,0.0,4.29870717179117
idw,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,3.8403813990691047,2.82171893119812,2.221294403076172,6.305577754974365,7.6453118324279785,-0.2905997931957245,3.829482316970825,17170,10.091367074686948,3.6895785110657426,3.6346852896724533,3.8403813990691047,17170,0.0,4.048117434934138,3.1352431774139404,6.5427398681640625,15453,10.688408106192977,3.888915046034666,3.7706751167361428,2.7757585048675537,6.2431793212890625,15797,4.566466859261711,-2.8135707416343703,1.4851364301567993
multi_wall_residual_idw,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,3.11006356528373,2.164370059967041,1.5968780517578125,4.928244113922119,6.080132484436035,-0.17440666258335114,3.105259895324707,17170,5.24459178722124,3.0724526963699605,3.0688457471167303,3.11006356528373,17170,0.0,3.2782948447334537,2.404855728149414,5.129859924316406,15453,5.554880419801554,3.2384478290154526,3.0188437539994473,2.108316659927368,4.824197292327881,15797,4.013096520311132,-3.543888575419745,0.7548185963714245
direct_rf_geometry,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,6.164086858971083,4.909389495849609,4.214786529541016,10.622098922729492,12.333498001098633,-3.3857028484344482,5.151167869567871,17170,1.1189481467074998,6.202827993255647,6.284808920842789,6.164086858971083,17170,0.0,6.191647201036217,4.933622360229492,10.677335739135742,15453,1.1342260476202237,6.230162139477257,6.193845337633251,4.9343767166137695,10.701272964477539,15797,5.810748269191605,-0.4898652817323921,3.8088418900587775
direct_rf_sparse_anchor,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,4.992834504897381,4.060733795166016,3.5401668548583984,8.21788501739502,9.46231746673584,0.1662672758102417,4.99021053314209,17170,1.0874393184250402,5.023745774471478,5.084953010225288,4.992834504897381,17170,0.0,5.0098921058968955,4.075942039489746,8.224886894226074,15453,1.114646438840202,5.040543405292919,4.957718244309519,4.03785514831543,8.173036575317383,15797,5.380400214583863,-1.661117635806094,2.6375895359850756
direct_rf_all_features,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.3552449689123054,1.5455279350280762,0.9197006225585938,3.9488723278045654,5.113375186920166,-0.10510686039924622,2.3529670238494873,17170,0.9606485369288302,2.368010998187225,2.3902747038532226,2.3552449689123054,17170,0.0,2.4780444742697663,1.6882133483886719,4.129502773284912,15453,1.0050006417140611,2.4913764505344043,2.23496741024075,1.4644469022750854,3.740591526031494,15797,3.449541911312039,-4.29870717179117,0.0
direct_extra_all_features,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.332601526503941,1.5950301885604858,1.0072135925292969,3.8878893852233887,5.029538154602051,-0.20142696797847748,2.32395601272583,17170,0.9879382342037981,2.345047897972349,2.366923554707002,2.332601526503941,17170,0.0,2.452541789715574,1.727704644203186,4.091951847076416,15453,1.029165804569966,2.4655536838095546,2.2264051342075235,1.518663763999939,3.7141754627227783,15797,3.318342995337555,-4.321350614199535,-0.022643442408364578
wallpath_rf,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.3795788971390546,1.496041178703308,0.8058204650878906,3.9376397132873535,5.193685531616211,-0.13237625360488892,2.3759632110595703,17170,2.158134978673643,2.38233038716025,2.406017712644846,2.3795788971390546,17170,0.0,2.5051694525353074,1.6365532875061035,4.138127326965332,15453,2.283278281007606,2.507906334390902,2.2484391898679066,1.4117151498794556,3.732069492340088,15797,3.556016842405788,-4.274373243564421,0.02433392822674918
wallpath_extra,0.1,11,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.3354163802539962,1.4778599739074707,0.8001289367675781,3.8765997886657715,5.103991508483887,-0.10160260647535324,2.33327317237854,17170,1.436184417734313,2.344865115356372,2.3687777203926355,2.3354163802539962,17170,0.0,2.4598125638628603,1.619744062423706,4.065356254577637,15453,1.5182903293006893,2.469624051296899,2.2061618890359656,1.39281165599823,3.6774489879608154,15797,3.4940090476771033,-4.318535760449478,-0.019828588658309165
