method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
log_distance,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,7.3828479981414965,6.048403263092041,5.525480270385742,11.725531578063965,13.526378631591797,-0.28625765442848206,7.377511024475098,17170,9.959049666431815,7.343289863132228,7.313528385739669,7.3828479981414965,17170,0.0,7.382910302616306,6.048912525177002,11.72630500793457,17084,9.855924424216884,7.3451486427611705,7.418485030448977,6.0854811668396,11.759244918823242,15797,6.9597122084719185,0.49888166463023964,3.7073104234405574
multi_wall,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,6.883966333511257,5.376283168792725,4.777057647705078,10.676226615905762,12.798439979553223,0.4007042348384857,6.872494220733643,17170,5.652607481546278,6.898570693348975,6.939549352389859,6.883966333511257,17170,0.0,6.887029117062644,5.378174781799316,10.676336288452148,17084,5.586403141260825,6.902377227444721,6.797988807644491,5.357217788696289,10.676281929016113,15797,7.805340205889191,0.0,3.2084287588103177
idw,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,5.625308470879573,4.323065280914307,3.4420089721679688,9.35600757598877,11.421814918518066,-0.5838823318481445,5.595087051391602,17170,14.227921182445133,5.423757844768765,5.376273324422159,5.625308470879573,17170,0.0,5.639449457457414,4.344827175140381,9.379210472106934,17084,14.260220704562853,5.4374094088870555,5.610162861492604,4.296464443206787,9.387029647827148,15797,5.796719557209252,-1.2586578626316838,1.949770896178634
multi_wall_residual_idw,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,4.759697554760416,3.2787575721740723,2.444244384765625,7.058161735534668,8.90302848815918,0.2657959759235382,4.752408981323242,17170,2.271481643961174,4.783601297125913,4.820505946150772,4.759697554760416,17170,0.0,4.771662555361695,3.295262575149536,7.077223777770996,17084,2.276638249108076,4.795641591271242,4.6117138793930765,3.2068281173706055,6.985612392425537,15797,6.2137492077830565,-2.1242687787508405,1.0841599800594772
direct_rf_geometry,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,11.317303964404653,8.431918144226074,5.94703483581543,19.99150848388672,24.147640228271484,-7.499389171600342,8.476125717163086,17170,1.1427217774930976,11.390101420720082,11.559301361897731,11.317303964404653,17170,0.0,11.322778120169799,8.435792922973633,19.99793243408203,17084,1.1415947991605662,11.395648750007773,11.39456054637822,8.4794921875,20.17827796936035,15797,10.387175388675054,4.433337630893396,7.641766389703713
direct_rf_sparse_anchor,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,5.0315356107738145,4.118528366088867,3.612363815307617,8.096634864807129,9.48317813873291,0.3324546217918396,5.020686626434326,17170,1.120803544961047,5.062615304568664,5.125837943099562,5.0315356107738145,17170,0.0,5.03239387808986,4.118837356567383,8.090715408325195,17084,1.1213986597166696,5.063492972909942,5.00539639431504,4.106545448303223,8.013773918151855,15797,5.32305320452219,-1.8524307227374424,1.3559980360728754
direct_rf_all_features,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,3.675537574700939,2.762002944946289,2.1249351501464844,6.157303810119629,7.700827121734619,0.0859670415520668,3.6746392250061035,17170,1.3981747668353852,3.695976101230831,3.7268558442671775,3.675537574700939,17170,0.0,3.6839795256781893,2.7722837924957275,6.175955295562744,17084,1.398303750732504,3.7044902538742592,3.6052376955059073,2.690431833267212,6.050895690917969,15797,4.40437339739925,-3.2084287588103177,0.0
direct_extra_all_features,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,3.6400108029178213,2.7580277919769287,2.100696563720703,6.2206926345825195,7.606470584869385,-0.22314412891864777,3.633270502090454,17170,1.1094920371131232,3.661474015223798,3.6859167268001016,3.6400108029178213,17170,0.0,3.648419336182721,2.7682507038116455,6.234464168548584,17084,1.1119411962601373,3.669943145725075,3.5779286738870235,2.6938860416412354,6.128674507141113,15797,4.29014387746754,-3.2439555305934356,-0.035526771783117805
wallpath_rf,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,3.9770876571224387,2.8671958446502686,2.1123580932617188,6.323678493499756,8.058684349060059,0.21095575392246246,3.971604347229004,17170,2.846405667902962,3.9897149827712934,4.019215904631364,3.9770876571224387,17170,0.0,3.986709511122398,2.878999948501587,6.339295864105225,17084,2.8519156209506833,3.999386419497773,3.853553275489257,2.780458688735962,6.2062482833862305,15797,5.191057148945255,-2.906878676388818,0.3015500824214996
wallpath_extra,0.005,33,B21,B21_Ant1_f1_S0,86,17170,86,3,3.873330633001937,2.849820375442505,2.118976593017578,6.382269382476807,8.045496940612793,0.1944461315870285,3.8685595989227295,17170,2.0234838506744386,3.8916479202854224,3.918630221494529,3.873330633001937,17170,0.0,3.882799757597077,2.8619167804718018,6.396928310394287,17084,2.028072066611071,3.901173281646361,3.766065821115694,2.76560640335083,6.288352966308594,15797,4.9427429873093995,-3.01063570050932,0.1977930583009977
