method,sparse_rate,sparse_seed,feature,importance
direct_rf_geometry,0.005,33,x_norm,0.009289274599716874
direct_rf_geometry,0.005,33,y_norm,0.0090958087477667
direct_rf_geometry,0.005,33,distance_m,0.08966937833081287
direct_rf_geometry,0.005,33,log10_distance_m,0.09608478820812331
direct_rf_geometry,0.005,33,fspl_db,0.08986302432324456
direct_rf_geometry,0.005,33,los,6.84197133059592e-05
direct_rf_geometry,0.005,33,wall_count,0.0022145094847076433
direct_rf_geometry,0.005,33,wall_fraction,0.007552085448455624
direct_rf_geometry,0.005,33,mat_1_count,0.007671894876521553
direct_rf_geometry,0.005,33,mat_2_count,0.0024729867254508742
direct_rf_geometry,0.005,33,mat_3_count,0.003499991695457627
direct_rf_geometry,0.005,33,transmittance_sum,0.6326335557330173
direct_rf_geometry,0.005,33,reflectance_sum,0.005935445849297359
direct_rf_geometry,0.005,33,anchor_dist_px_nn_1,0.0017247389053016951
direct_rf_geometry,0.005,33,anchor_dist_px_nn_2,0.0016956999330219652
direct_rf_geometry,0.005,33,anchor_dist_px_nn_3,0.0017158009603887186
direct_rf_geometry,0.005,33,anchor_dist_px_nn_4,0.0020705430770884973
direct_rf_geometry,0.005,33,anchor_density,0.03674205338832089
direct_rf_sparse_anchor,0.005,33,x_norm,0.0057005256649662675
direct_rf_sparse_anchor,0.005,33,y_norm,0.005837500150772526
direct_rf_sparse_anchor,0.005,33,distance_m,0.0038287426777587337
direct_rf_sparse_anchor,0.005,33,log10_distance_m,0.004255057779643351
direct_rf_sparse_anchor,0.005,33,fspl_db,0.003736161869059291
direct_rf_sparse_anchor,0.005,33,los,2.4475121089639037e-05
direct_rf_sparse_anchor,0.005,33,wall_count,0.001833736210755729
direct_rf_sparse_anchor,0.005,33,wall_fraction,0.004920434528287291
direct_rf_sparse_anchor,0.005,33,mat_1_count,0.0035033732285348045
direct_rf_sparse_anchor,0.005,33,mat_2_count,0.0008530861719700841
direct_rf_sparse_anchor,0.005,33,mat_3_count,0.0012925693557814324
direct_rf_sparse_anchor,0.005,33,transmittance_sum,0.03103121297036503
direct_rf_sparse_anchor,0.005,33,reflectance_sum,0.0032715575009378906
direct_rf_sparse_anchor,0.005,33,fspl_pred_db,0.004104010797434746
direct_rf_sparse_anchor,0.005,33,log_distance_pred_db,0.01820061953686491
direct_rf_sparse_anchor,0.005,33,multi_wall_pred_db,0.8990681710198543
direct_rf_sparse_anchor,0.005,33,anchor_dist_px_nn_1,0.0011186829108490838
direct_rf_sparse_anchor,0.005,33,anchor_dist_px_nn_2,0.0011124946070679184
direct_rf_sparse_anchor,0.005,33,anchor_dist_px_nn_3,0.0011298618736080976
direct_rf_sparse_anchor,0.005,33,anchor_dist_px_nn_4,0.0013397298768524238
direct_rf_sparse_anchor,0.005,33,anchor_density,0.0038379961475465295
direct_rf_all_features,0.005,33,x_norm,0.0006925989356357004
direct_rf_all_features,0.005,33,y_norm,0.0006070239001362498
direct_rf_all_features,0.005,33,distance_m,0.000869870647663254
direct_rf_all_features,0.005,33,log10_distance_m,0.0008144594553957262
direct_rf_all_features,0.005,33,fspl_db,0.0008876544841717984
direct_rf_all_features,0.005,33,los,6.752472876828366e-06
direct_rf_all_features,0.005,33,wall_count,0.00037106476153344383
direct_rf_all_features,0.005,33,wall_fraction,0.001264744739621472
direct_rf_all_features,0.005,33,mat_1_count,0.0007126584853887971
direct_rf_all_features,0.005,33,mat_2_count,9.636292820826617e-05
direct_rf_all_features,0.005,33,mat_3_count,0.000233560972704745
direct_rf_all_features,0.005,33,transmittance_sum,0.0029093802269650514
direct_rf_all_features,0.005,33,reflectance_sum,0.0006702522602608084
direct_rf_all_features,0.005,33,fspl_pred_db,0.0008855150592005616
direct_rf_all_features,0.005,33,log_distance_pred_db,0.007137812846989239
direct_rf_all_features,0.005,33,multi_wall_pred_db,0.0006987329995285469
direct_rf_all_features,0.005,33,multi_wall_residual_idw_pred_db,0.9652287861672261
direct_rf_all_features,0.005,33,anchor_residual_idw,0.0036735903665897946
direct_rf_all_features,0.005,33,anchor_residual_nn_1,0.005090727786148974
direct_rf_all_features,0.005,33,anchor_residual_nn_2,0.0019070701745403256
direct_rf_all_features,0.005,33,anchor_residual_nn_3,0.0013177968339655338
direct_rf_all_features,0.005,33,anchor_residual_nn_4,0.0011041509010397794
direct_rf_all_features,0.005,33,anchor_dist_px_nn_1,0.00110316355284483
direct_rf_all_features,0.005,33,anchor_dist_px_nn_2,0.0004619970847510513
direct_rf_all_features,0.005,33,anchor_dist_px_nn_3,0.0004137635055291175
direct_rf_all_features,0.005,33,anchor_dist_px_nn_4,0.0004408196170472893
