method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
log_distance,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,7.351053883961939,5.992931842803955,5.540315628051758,11.632390022277832,13.2158203125,-0.03888826072216034,7.351164817810059,17170,13.252467455921767,7.242414529969913,7.130429052873226,7.351053883961939,17170,0.0,7.355275182006915,5.991501808166504,11.623748779296875,16311,13.391776915961106,7.241207573082552,7.365792973834363,6.01605224609375,11.690231323242188,15797,7.17929729448109,0.6880498216846842,4.676921006830711
multi_wall,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,6.663004062277254,5.376794338226318,4.758007049560547,10.666181564331055,12.4409818649292,-0.05843546241521835,6.6629414558410645,17170,9.518608538332195,6.617636124653519,6.574000121958291,6.663004062277254,17170,0.0,6.669184170410795,5.375405311584473,10.669021606445312,16311,9.615275036031626,6.621194146766388,6.641556699377515,5.380205154418945,10.683209419250488,15797,6.904975082247191,0.0,3.988871185146027
idw,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,4.033891905452541,3.019749164581299,2.438220977783203,6.309336185455322,7.712158679962158,-0.23378883302211761,4.027228832244873,17170,13.149291625405732,3.7722601009849774,3.666210702535722,4.033891905452541,17170,0.0,4.138749203127128,3.1787807941436768,6.4092559814453125,16311,13.362619665453414,3.8708041494903758,3.932926979166455,2.9563827514648438,6.230879306793213,15797,5.05241768869954,-2.6291121568247133,1.3597590283213137
multi_wall_residual_idw,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,3.3896300051485024,2.325000047683716,1.6977729797363281,5.062225341796875,6.343612194061279,-0.09590961039066315,3.388371467590332,17170,6.683013427572124,3.325213365959863,3.2974355095871406,3.3896300051485024,17170,0.0,3.4777403092387393,2.4474434852600098,5.1484375,16311,6.7914355537771405,3.4120790587948786,3.2913641121649464,2.2577106952667236,4.962602138519287,15797,4.363838571915589,-3.273374057128752,0.715497128017275
direct_rf_geometry,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,9.350237032434123,7.062161922454834,5.498043060302734,15.704828262329102,19.134260177612305,-6.1569342613220215,7.037185192108154,17170,1.1136141316407246,9.410139866740552,9.545653188192496,9.350237032434123,17170,0.0,9.348460016416507,7.056262493133545,15.673858642578125,16311,1.1213420435120154,9.409507707237028,9.404205326201291,7.10127592086792,15.808416366577148,15797,8.705270432329243,2.6872329701568685,6.6761041553028955
direct_rf_sparse_anchor,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,5.268293001965853,4.291007041931152,3.894805908203125,8.33864974975586,9.860662460327148,0.46968287229537964,5.247467517852783,17170,1.1015747332275116,5.3010365176051595,5.366577006430791,5.268293001965853,17170,0.0,5.266485718700164,4.287979602813721,8.329048156738281,16311,1.1070769084816636,5.2998405445673376,5.253804400201054,4.2893805503845215,8.313931465148926,15797,5.432211743139787,-1.3947110603114012,2.5941601248346258
direct_rf_all_features,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,2.6741328771312274,1.806128978729248,1.1040420532226562,4.518621921539307,5.828319072723389,-0.08755367994308472,2.672776937484741,17170,1.0877295942841383,2.6886431323187745,2.710744854130184,2.6741328771312274,17170,0.0,2.739819265343065,1.8782931566238403,4.622230529785156,16311,1.0936456835528767,2.7550870372201164,2.560155130292958,1.7126268148422241,4.345384120941162,15797,3.7436690009700446,-3.988871185146027,0.0
direct_extra_all_features,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,2.607345967106893,1.8245627880096436,1.1643657684326172,4.483626365661621,5.72725772857666,-0.2620947062969208,2.594214916229248,17170,1.1300023288483176,2.6211155054992017,2.642131031373522,2.607345967106893,17170,0.0,2.6692807178499303,1.8882677555084229,4.577629089355469,16311,1.1371161276360788,2.6837646802479047,2.4954533269868264,1.7355350255966187,4.278053283691406,15797,3.656156077735581,-4.055658095170362,-0.06678691002433457
wallpath_rf,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,2.7681636853578215,1.8013373613357544,1.060791015625,4.543547630310059,5.92354679107666,-0.1302567422389984,2.7651777267456055,17170,2.9239133478824124,2.766074927016932,2.7844795451466093,2.7681636853578215,17170,0.0,2.8377198251550917,1.8789936304092407,4.650123596191406,16311,2.9701323911259983,2.835917836754267,2.642493609914389,1.699778437614441,4.341116428375244,15797,3.935220212698931,-3.894840376919433,0.09403080822659415
wallpath_extra,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,2.7060453031590885,1.7749981880187988,1.0502243041992188,4.479113578796387,5.855406284332275,-0.11460024863481522,2.7036962509155273,17170,2.3559313113771863,2.7103117909418017,2.730346849639787,2.7060453031590885,17170,0.0,2.7750234880122044,1.8548461198806763,4.5754852294921875,16311,2.392791318946229,2.7797510428004317,2.5805910044494924,1.673390507698059,4.2456374168396,15797,3.866970837517387,-3.956958759118166,0.03191242602786115
wallpath_calibrated,0.05,22,B21,B21_Ant1_f1_S0,859,17170,859,3,2.6902398706089947,1.9388140439987183,1.3400115966796875,4.462187767028809,5.632366180419922,-0.0688161700963974,2.6894378662109375,17170,1.1753118645241665,2.70439421266118,2.7232568070503116,2.6902398706089947,17170,0.0,2.7569633318375595,2.017693042755127,4.565589904785156,16311,1.1937895760075108,2.771813347260598,2.5844466881605386,1.8567111492156982,4.270936489105225,15797,3.6956374772964886,-3.9727641916682597,0.01610699347776734
log_distance,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,7.291789340492468,5.4937872886657715,4.322868347167969,11.816377639770508,15.961485862731934,-0.12946158647537231,7.2908525466918945,17170,12.797560535915231,6.4631760847850686,6.681275554879887,7.291789340492468,17170,0.0,7.293367527680451,5.493842124938965,11.804092407226562,16311,12.860036055863194,6.443098447157991,7.2919669975564325,5.478842258453369,11.819425582885742,15797,7.2897450023294335,1.9929870081469296,4.257236801100845
multi_wall,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,5.298802332345538,3.868537425994873,2.7850379943847656,8.683279991149902,11.031006813049316,-0.07080373913049698,5.298483848571777,17170,8.752218681633282,4.803867521088039,4.981380427529665,5.298802332345538,17170,0.0,5.297645071693528,3.8679821491241455,8.676712036132812,16311,8.798083022200817,4.788338501875961,5.267025255199164,3.8417727947235107,8.703125953674316,15797,5.651573060298509,0.0,2.2642497929539154
idw,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,4.382015826736618,3.195131778717041,2.3674392700195312,7.423650741577148,9.218433380126953,0.0010224046418443322,4.382143497467041,17170,8.088855238128449,3.7998083818717516,3.8110039665196576,4.382015826736618,17170,0.0,4.495922284502081,3.3633999824523926,7.545619964599609,16311,8.260590192994675,3.90046028800377,4.3454675999486225,3.168668746948242,7.3911285400390625,15797,4.782468672098045,-0.9167865056089202,1.3474632873449952
multi_wall_residual_idw,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,3.6114029262427563,2.4670791625976562,1.6390953063964844,5.889156341552734,7.74280309677124,-0.04325920343399048,3.6112489700317383,17170,5.332329423715466,3.3847026233274597,3.5199128423881083,3.6114029262427563,17170,0.0,3.705278012768514,2.5970051288604736,6.003143310546875,16311,5.445540419085622,3.474358926090847,3.5511893888008634,2.4143006801605225,5.785536766052246,15797,4.243155043410057,-1.6873994061027817,0.5768503868511337
direct_rf_geometry,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,6.092911073845287,4.33394193649292,3.065370559692383,10.360371589660645,12.570798873901367,-1.8744580745697021,5.797579288482666,17170,0.7014271460181022,6.3951754160447845,6.792116638254003,6.092911073845287,17170,0.0,6.0734076050453485,4.317827224731445,10.350570678710938,16311,0.7098927681034872,6.377617313781599,6.006320268453754,4.253468036651611,10.285405158996582,15797,7.012676625475897,0.7941087414997492,3.0583585344536646
direct_rf_sparse_anchor,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,4.191945611796969,2.9081368446350098,1.8500404357910156,6.967994689941406,9.0242280960083,-0.47492656111717224,4.165076732635498,17170,0.7598712240024585,4.395868496965718,4.624754360108744,4.191945611796969,17170,0.0,4.174684277299434,2.8964765071868896,6.933830261230469,16311,0.7644187149385884,4.379676026334727,4.080526011814918,2.8085713386535645,6.828417778015137,15797,5.308217298216322,-1.1068567205485689,1.1573930724053465
direct_rf_all_features,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,3.0345525393916226,1.975440502166748,1.1189689636230469,5.046576499938965,6.794355392456055,0.11320117115974426,3.032528877258301,17170,3.4116928405548905,2.9929905053221773,3.1099516201299195,3.0345525393916226,17170,0.0,3.1086988046388067,2.057352066040039,5.239410400390625,16311,3.4826545165976244,3.0671473789100974,2.955534810334993,1.898592472076416,4.813498020172119,15797,3.828094862794055,-2.2642497929539154,0.0
direct_extra_all_features,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,2.882219129367755,1.9037997722625732,1.0970878601074219,4.836703300476074,6.29961633682251,0.007476015482097864,2.882293224334717,17170,2.026291367851098,2.956368315002117,3.0728036204563063,2.882219129367755,17170,0.0,2.948760220997124,1.9763303995132446,4.934417724609375,16311,2.0680292108624156,3.0257537485002,2.7969255794085233,1.8220171928405762,4.677862644195557,15797,3.7256367051306567,-2.416583202977783,-0.1523334100238678
wallpath_rf,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,3.230441909846311,2.0872802734375,1.2064228057861328,5.301032543182373,7.286952018737793,0.10601430386304855,3.2287960052490234,17170,3.770653186759939,3.1695474604768124,3.297020098891756,3.230441909846311,17170,0.0,3.3115984599337756,2.1799769401550293,5.451271057128906,16311,3.849068072296151,3.2505394655039797,3.1268684957290196,1.9980794191360474,5.023737907409668,15797,4.243996659874229,-2.068360422499227,0.19588937045468846
wallpath_extra,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,3.161979906106567,2.0582876205444336,1.1961784362792969,5.235919952392578,7.151867389678955,0.10455185920000076,3.1603429317474365,17170,3.483756331022106,3.126941163198036,3.2539008102318348,3.161979906106567,17170,0.0,3.2421547018200334,2.151644706726074,5.400978088378906,16311,3.5561390819397305,3.2077002247132596,3.0624734347875164,1.9722000360488892,4.986305236816406,15797,4.138151061561436,-2.136822426238971,0.1274273667149446
wallpath_calibrated,0.05,22,B21,B21_Ant1_f1_S1,859,17170,859,3,3.006512661490686,2.0589442253112793,1.303030014038086,5.006260871887207,6.4965972900390625,0.08108165860176086,3.005506753921509,17170,2.3802953343461954,3.0637757265093057,3.190896920871284,3.006512661490686,17170,0.0,3.0806966644011795,2.1475493907928467,5.1143646240234375,16311,2.4307431611688766,3.1406414200110233,2.9131122956912257,1.9824116230010986,4.838111877441406,15797,3.9243384967292743,-2.292289670854852,-0.02803987790093654
log_distance,0.05,22,B21,B21_Ant1_f1_S2,859,17170,859,3,7.298981382850252,5.559304237365723,4.505546569824219,12.375873565673828,15.822405815124512,0.3810502588748932,7.28924036026001,17170,11.401087095664609,6.778117462647465,6.970850260397337,7.298981382850252,17170,0.0,7.291509542678675,5.548632621765137,12.355308532714844,16311,11.388996747630005,6.772101360764599,7.298151448348777,5.5273518562316895,12.43165111541748,15797,7.308523383096505,1.8307827274872013,4.4308696735097755
multi_wall,0.05,22,B21,B21_Ant1_f1_S2,859,17170,859,3,5.468198655363051,4.018169403076172,2.8618907928466797,8.76369571685791,10.866751670837402,0.06415606290102005,5.467981815338135,17170,7.769610191387566,5.195108617470204,5.355958164937908,5.468198655363051,17170,0.0,5.451156751220047,4.012516975402832,8.759788513183594,16311,7.759144670401612,5.177395791515403,5.429140618534901,3.992940902709961,8.730998039245605,15797,5.899004266163679,0.0,2.600086946022574
idw,0.05,22,B21,B21_Ant1_f1_S2,859,17170,859,3,3.9129624270738503,2.9044137001037598,2.1516647338867188,6.877493858337402,8.093547821044922,-0.22740764915943146,3.9064624309539795,17170,6.610562902053009,3.5493375677880676,3.6232299120629365,3.9129624270738503,17170,0.0,4.014676274549673,3.0573713779449463,6.986091613769531,16311,6.787304130023783,3.641347853113385,3.9125726325325636,2.8972411155700684,6.894864082336426,15797,3.917444403302686,-1.5552362282892007,1.0448507177333735
multi_wall_residual_idw,0.05,22,B21,B21_Ant1_f1_S2,859,17170,859,3,3.5500610468757583,2.413689374923706,1.6727924346923828,5.548666954040527,7.297595977783203,-0.048299603164196014,3.5498359203338623,17170,4.250116262071368,3.4757717322602946,3.6419134001355005,3.5500610468757583,17170,0.0,3.6423416078526265,2.5408036708831787,5.665519714355469,16311,4.363748153682862,3.5658749536933136,3.4686301369800585,2.355916976928711,5.4955549240112305,15797,4.379354651972482,-1.9181376084872928,0.6819493375352814
direct_rf_geometry,0.05,22,B21,B21_Ant1_f1_S2,859,17170,859,3,6.2147103589257195,4.453107833862305,3.122283935546875,10.364906311035156,13.062386512756348,-2.0378944873809814,5.871253490447998,17170,0.6543292659538494,6.50180161501736,6.928449951297906,6.2147103589257195,17170,0.0,6.212955915664381,4.449136257171631,10.348678588867188,16311,0.6412955485154972,6.499644017341841,6.174986323093249,4.390918731689453,10.390081405639648,15797,6.65471667275223,0.7465117035626685,3.3465986495852427
