split,method,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,unique_test_points
leave_scenario_out,direct_extra,11.171822601814801,8.976867126591602,7.688438672438636,18.798916666666667,21.394999999999982,-0.3767674081292261,11.165467592832448,2288,2288
leave_scenario_out,direct_rf,10.953768659717507,8.80645531616832,7.482083333333335,18.398348809523824,21.105637301587322,0.09628090362618552,10.953345508939558,2288,2288
leave_scenario_out,log_distance,14.995307388899617,12.699733794624233,11.961854248134713,24.081148826240753,26.751563632757424,-3.872114898156387,14.486751530383296,2288,2288
leave_scenario_out,multi_wall_linear,10.082889508176178,8.108078792632682,7.035666287057936,16.208215730275843,20.017223035031606,4.711608308110698,8.914337215128867,2288,2288
leave_scenario_out,wallpath_residual_extra,10.968646190306265,8.76335014467505,7.5766630902709124,17.694228060053174,21.087021679610114,5.615524537456372,9.422159169603619,2288,2288
leave_scenario_out,wallpath_residual_rf,11.153320400088043,8.839065568560736,7.453989667009914,18.331402652678296,21.93407279796532,5.578500794985733,9.657995901187974,2288,2288
