row_uid,scenario,config,source_file,coord,distance_m,target_pl_db,method,pred_pl_db,error_db,abs_error_db,split,random_seed,fold
PL_Comms_C1.csv::N-12,Comms,C1,PL_Comms_C1.csv,N-12,19.23538406,102.0,log_distance,98.87269529364855,-3.1273047063514525,3.1273047063514525,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::O-12,Comms,C1,PL_Comms_C1.csv,O-12,19.72308292,111.0,log_distance,99.29267176354514,-11.707328236454856,11.707328236454856,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::P-12,Comms,C1,PL_Comms_C1.csv,P-12,20.24845673,104.0,log_distance,99.73362744523064,-4.266372554769362,4.266372554769362,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::A-13,Comms,C1,PL_Comms_C1.csv,A-13,16.4924225,92.0,log_distance,96.29209215904775,4.292092159047755,4.292092159047755,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::B-13,Comms,C1,PL_Comms_C1.csv,B-13,16.2788206,94.0,log_distance,96.07343145825166,2.0734314582516618,2.0734314582516618,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::C-13,Comms,C1,PL_Comms_C1.csv,C-13,16.1245155,94.0,log_distance,95.91367948647607,1.9136794864760702,1.9136794864760702,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::D-13,Comms,C1,PL_Comms_C1.csv,D-13,16.03121954,97.0,log_distance,95.81634695819872,-1.1836530418012785,1.1836530418012785,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::E-13,Comms,C1,PL_Comms_C1.csv,E-13,16.0,95.0,log_distance,95.7836501354688,0.7836501354688039,0.7836501354688039,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::F-13,Comms,C1,PL_Comms_C1.csv,F-13,16.03121954,87.0,log_distance,95.81634695819872,8.816346958198721,8.816346958198721,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::G-13,Comms,C1,PL_Comms_C1.csv,G-13,16.1245155,91.0,log_distance,95.91367948647607,4.91367948647607,4.91367948647607,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::H-13,Comms,C1,PL_Comms_C1.csv,H-13,16.2788206,85.0,log_distance,96.07343145825166,11.073431458251662,11.073431458251662,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::I-13,Comms,C1,PL_Comms_C1.csv,I-13,16.4924225,106.0,log_distance,96.29209215904775,-9.707907840952245,9.707907840952245,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::J-13,Comms,C1,PL_Comms_C1.csv,J-13,16.76305461,99.0,log_distance,96.56510188417725,-2.4348981158227474,2.4348981158227474,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::L-13,Comms,C1,PL_Comms_C1.csv,L-13,17.4642492,100.0,log_distance,97.25245360503045,-2.7475463949695467,2.7475463949695467,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::M-13,Comms,C1,PL_Comms_C1.csv,M-13,17.88854382,115.0,log_distance,97.65509371631487,-17.344906283685134,17.344906283685134,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::N-13,Comms,C1,PL_Comms_C1.csv,N-13,18.35755975,109.0,log_distance,98.08920682176232,-10.910793178237682,10.910793178237682,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::P-13,Comms,C1,PL_Comms_C1.csv,P-13,19.41648784,113.0,log_distance,99.02988081911128,-13.970119180888716,13.970119180888716,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::A-14,Comms,C1,PL_Comms_C1.csv,A-14,15.5241747,93.0,log_distance,95.27725540377665,2.2772554037766497,2.2772554037766497,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::B-14,Comms,C1,PL_Comms_C1.csv,B-14,15.29705854,98.0,log_distance,95.03004982063374,-2.969950179366265,2.969950179366265,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::C-14,Comms,C1,PL_Comms_C1.csv,C-14,15.13274595,95.0,log_distance,94.84890401197251,-0.15109598802749247,0.15109598802749247,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::D-14,Comms,C1,PL_Comms_C1.csv,D-14,15.03329638,99.0,log_distance,94.73830823692404,-4.261691763075959,4.261691763075959,leave_config_out,11,holdout_C1
PL_Comms_C1.csv::E-14,Comms,C1,PL_Comms_C1.csv,E-14,15.0,93.0,log_distance,94.70111648940315,1.701116489403148,1.701116489403148,leave_config_out,11,holdout_C1
