row_uid,scenario,config,source_file,coord,distance_m,target_pl_db,method,pred_pl_db,error_db,abs_error_db,split,random_seed,fold
PL_Comms_C1.csv::L-57,Comms,C1,PL_Comms_C1.csv,L-57,28.86173938,106.0,log_distance,104.39102678616646,-1.6089732138335364,1.6089732138335364,random,11,random
PL_SSE_C1.csv::D-1,SSE,C1,PL_SSE_C1.csv,D-1,13.45362405,89.0,log_distance,91.51227979873462,2.5122797987346246,2.5122797987346246,random,11,random
PL_Comms_C1.csv::O-41,Comms,C1,PL_Comms_C1.csv,O-41,15.62049935,97.0,log_distance,94.0320429706299,-2.9679570293700976,2.9679570293700976,random,11,random
PL_Comms_C1.csv::J-57,Comms,C1,PL_Comms_C1.csv,J-57,28.44292531,113.0,log_distance,104.14438571454077,-8.855614285459225,8.855614285459225,random,11,random
PL_Library_C1.csv::S-9,Library,C1,PL_Library_C1.csv,S-9,11.6562,81.0,log_distance,89.09249528909834,8.092495289098338,8.092495289098338,random,11,random
PL_Comms_C2.csv::C-5,Comms,C2,PL_Comms_C2.csv,C-5,24.11381813,107.0,log_distance,101.35838402427956,-5.641615975720441,5.641615975720441,random,11,random
PL_Comms_C1.csv::H-7,Comms,C1,PL_Comms_C1.csv,H-7,22.20360331,87.0,log_distance,99.96583457712745,12.965834577127453,12.965834577127453,random,11,random
PL_SSE_C2.csv::K-2,SSE,C2,PL_SSE_C2.csv,K-2,8.629960892,88.0,log_distance,84.02045334866816,-3.9795466513318445,3.9795466513318445,random,11,random
PL_Comms_C2.csv::H-51,Comms,C2,PL_Comms_C2.csv,H-51,22.23682138,93.0,log_distance,99.99105908224378,6.99105908224378,6.99105908224378,random,11,random
PL_Comms_C1.csv::A-17,Comms,C1,PL_Comms_C1.csv,A-17,12.64911064,92.0,log_distance,90.4718537172449,-1.5281462827551024,1.5281462827551024,random,11,random
PL_Comms_C2.csv::G-34,Comms,C2,PL_Comms_C2.csv,G-34,5.520527602,86.0,log_distance,76.48209080785027,-9.51790919214973,9.51790919214973,random,11,random
PL_Comms_C1.csv::P-12,Comms,C1,PL_Comms_C1.csv,P-12,20.24845673,104.0,log_distance,98.41053421071257,-5.589465789287431,5.589465789287431,random,11,random
PL_SSE_C2.csv::E-10,SSE,C2,PL_SSE_C2.csv,E-10,9.081642197,91.0,log_distance,84.88123856037387,-6.118761439626127,6.118761439626127,random,11,random
PL_Comms_C1.csv::K-24,Comms,C1,PL_Comms_C1.csv,K-24,7.810249676,88.0,log_distance,82.33646082689714,-5.663539173102862,5.663539173102862,random,11,random
PL_Comms_C1.csv::L-32,Comms,C1,PL_Comms_C1.csv,L-32,7.615773106,100.0,log_distance,81.91099693720352,-18.08900306279648,18.08900306279648,random,11,random
PL_Comms_C1.csv::E-24,Comms,C1,PL_Comms_C1.csv,E-24,5.0,67.0,log_distance,74.81104873871664,7.811048738716636,7.811048738716636,random,11,random
PL_Library_C2.csv::M-15,Library,C2,PL_Library_C2.csv,M-15,2.268981049,68.0,log_distance,61.47944721235228,-6.520552787647723,6.520552787647723,random,11,random
PL_Comms_C1.csv::J-22,Comms,C1,PL_Comms_C1.csv,J-22,8.602325267,78.0,log_distance,83.96633392742373,5.966333927423733,5.966333927423733,random,11,random
PL_Comms_C2.csv::G-44,Comms,C2,PL_Comms_C2.csv,G-44,15.18144344,86.0,log_distance,93.55098489253498,7.550984892534984,7.550984892534984,random,11,random
PL_Comms_C2.csv::I-44,Comms,C2,PL_Comms_C2.csv,I-44,15.57164811,94.0,log_distance,93.979191503209,-0.020808496791005382,0.020808496791005382,random,11,random
PL_Comms_C2.csv::B-18,Comms,C2,PL_Comms_C2.csv,B-18,11.46630826,91.0,log_distance,88.81535014556593,-2.1846498544340704,2.1846498544340704,random,11,random
PL_Comms_C1.csv::N-11,Comms,C1,PL_Comms_C1.csv,N-11,20.1246118,109.0,log_distance,98.30701660619715,-10.692983393802848,10.692983393802848,random,11,random
PL_Library_C1.csv::J-2,Library,C1,PL_Library_C1.csv,J-2,19.7291,82.0,log_distance,97.97210414591734,15.972104145917342,15.972104145917342,random,11,random
PL_Comms_C1.csv::A-21,Comms,C1,PL_Comms_C1.csv,A-21,8.94427191,83.0,log_distance,84.62406264519835,1.6240626451983502,1.6240626451983502,random,11,random
PL_Comms_C2.csv::H-14,Comms,C2,PL_Comms_C2.csv,H-14,15.3452346,92.0,log_distance,93.73205278984709,1.7320527898470885,1.7320527898470885,random,11,random
PL_Comms_C2.csv::J-27,Comms,C2,PL_Comms_C2.csv,J-27,5.520527602,84.0,log_distance,76.48209080785027,-7.51790919214973,7.51790919214973,random,11,random
PL_Comms_C2.csv::A-34,Comms,C2,PL_Comms_C2.csv,A-34,6.517378691,84.0,log_distance,79.28301515268775,-4.716984847312247,4.716984847312247,random,11,random
PL_Comms_C1.csv::A-23,Comms,C1,PL_Comms_C1.csv,A-23,7.211102551,73.0,log_distance,80.98972846388838,7.989728463888383,7.989728463888383,random,11,random
PL_Library_C1.csv::M-14,Library,C1,PL_Library_C1.csv,M-14,3.0299,72.0,log_distance,66.35914372258809,-5.640856277411913,5.640856277411913,random,11,random
PL_Comms_C2.csv::J-16,Comms,C2,PL_Comms_C2.csv,J-16,13.98128124,100.0,log_distance,92.16140479324852,-7.838595206751478,7.838595206751478,random,11,random
PL_Comms_C1.csv::C-5,Comms,C1,PL_Comms_C1.csv,C-5,24.08318916,111.0,log_distance,101.33693839684702,-9.663061603152983,9.663061603152983,random,11,random
PL_SSE_C1.csv::F-1,SSE,C1,PL_SSE_C1.csv,F-1,12.04159458,86.0,log_distance,89.64135625095388,3.6413562509538764,3.6413562509538764,random,11,random
PL_Library_C2.csv::N-19,Library,C2,PL_Library_C2.csv,N-19,4.24269372,59.0,log_distance,72.03980907904815,13.039809079048155,13.039809079048155,random,11,random
PL_Library_C1.csv::R-12,Library,C1,PL_Library_C1.csv,R-12,7.665,75.0,log_distance,82.01971081519494,7.019710815194941,7.019710815194941,random,11,random
PL_Comms_C2.csv::H-21,Comms,C2,PL_Comms_C2.csv,H-21,8.629960892,92.0,log_distance,84.02045334866816,-7.9795466513318445,7.9795466513318445,random,11,random
PL_Library_C2.csv::D-2,Library,C2,PL_Library_C2.csv,D-2,23.34394193,97.0,log_distance,100.81089157081972,3.81089157081972,3.81089157081972,random,11,random
PL_Library_C2.csv::U-15,Library,C2,PL_Library_C2.csv,U-15,9.658026455,73.0,log_distance,85.9195164083742,12.919516408374193,12.919516408374193,random,11,random
PL_Comms_C1.csv::P-13,Comms,C1,PL_Comms_C1.csv,P-13,19.41648784,113.0,log_distance,97.70260421459238,-15.297395785407616,15.297395785407616,random,11,random
PL_Library_C2.csv::A-5,Library,C2,PL_Library_C2.csv,A-5,23.10678418,95.0,log_distance,100.6385956616695,5.638595661669498,5.638595661669498,random,11,random
PL_Comms_C2.csv::C-51,Comms,C2,PL_Comms_C2.csv,C-51,22.12410959,109.0,log_distance,99.90531660872836,-9.094683391271644,9.094683391271644,random,11,random
PL_Comms_C2.csv::A-57,Comms,C2,PL_Comms_C2.csv,A-57,28.31035544,122.0,log_distance,104.0655576203952,-17.934442379604803,17.934442379604803,random,11,random
PL_Library_C1.csv::O-16,Library,C1,PL_Library_C1.csv,O-16,1.355,53.0,log_distance,52.78083801770598,-0.2191619822940183,0.2191619822940183,random,11,random
PL_Comms_C1.csv::C-42,Comms,C1,PL_Comms_C1.csv,C-42,13.15294644,105.0,log_distance,91.13090055096438,-13.869099449035616,13.869099449035616,random,11,random
PL_Library_C2.csv::N-10,Library,C2,PL_Library_C2.csv,N-10,8.220287404,71.0,log_distance,83.19983064941235,12.199830649412348,12.199830649412348,random,11,random
PL_Comms_C1.csv::D-49,Comms,C1,PL_Comms_C1.csv,D-49,20.02498439,97.0,log_distance,98.22327815421163,1.2232781542116271,1.2232781542116271,random,11,random
PL_Library_C2.csv::P-12,Library,C2,PL_Library_C2.csv,P-12,6.180349909,80.0,log_distance,78.38709491464314,-1.6129050853568572,1.6129050853568572,random,11,random
PL_Comms_C1.csv::F-50,Comms,C1,PL_Comms_C1.csv,F-50,21.02379604,94.0,log_distance,99.04456610353076,5.044566103530755,5.044566103530755,random,11,random
PL_SSE_C1.csv::E-6,SSE,C1,PL_SSE_C1.csv,E-6,9.848857802,92.0,log_distance,86.24965936922095,-5.75034063077905,5.75034063077905,random,11,random
PL_Library_C1.csv::E-4,Library,C1,PL_Library_C1.csv,E-4,20.325,74.0,log_distance,98.4741979136628,24.474197913662806,24.474197913662806,random,11,random
PL_Comms_C1.csv::B-52,Comms,C1,PL_Comms_C1.csv,B-52,23.19482701,108.0,log_distance,100.70276459080738,-7.2972354091926235,7.2972354091926235,random,11,random
PL_Comms_C2.csv::L-27,Comms,C2,PL_Comms_C2.csv,L-27,7.380801108,80.0,log_distance,81.38220360509395,1.3822036050939488,1.3822036050939488,random,11,random
PL_Comms_C1.csv::D-47,Comms,C1,PL_Comms_C1.csv,D-47,18.02775638,118.0,log_distance,96.45044709094745,-21.54955290905255,21.54955290905255,random,11,random
PL_Comms_C1.csv::B-30,Comms,C1,PL_Comms_C1.csv,B-30,3.16227766,71.0,log_distance,67.08068942545862,-3.9193105745413845,3.9193105745413845,random,11,random
PL_Comms_C1.csv::K-25,Comms,C1,PL_Comms_C1.csv,K-25,7.211102551,97.0,log_distance,80.98972846388838,-16.010271536111617,16.010271536111617,random,11,random
PL_Comms_C1.csv::H-9,Comms,C1,PL_Comms_C1.csv,H-9,20.22374842,93.0,log_distance,98.38993205781567,5.38993205781567,5.38993205781567,random,11,random
PL_Comms_C1.csv::J-3,Comms,C1,PL_Comms_C1.csv,J-3,26.47640459,99.0,log_distance,102.93549959198057,3.935499591980573,3.935499591980573,random,11,random
PL_SSE_C1.csv::G-6,SSE,C1,PL_SSE_C1.csv,G-6,8.062257748,84.0,log_distance,82.87229670250807,-1.1277032974919337,1.1277032974919337,random,11,random
PL_Comms_C1.csv::O-43,Comms,C1,PL_Comms_C1.csv,O-43,17.20465053,109.0,log_distance,95.66191606939394,-13.33808393060606,13.33808393060606,random,11,random
PL_Comms_C1.csv::N-19,Comms,C1,PL_Comms_C1.csv,N-19,13.45362405,92.0,log_distance,91.51227979873462,-0.4877202012653754,0.4877202012653754,random,11,random
PL_Library_C2.csv::Q-7,Library,C2,PL_Library_C2.csv,Q-7,12.91195086,93.0,log_distance,90.81887381092227,-2.1811261890777303,2.1811261890777303,random,11,random
PL_SSE_C1.csv::L-6,SSE,C1,PL_SSE_C1.csv,L-6,4.472135955,74.0,log_distance,72.92848049930521,-1.0715195006947908,1.0715195006947908,random,11,random
PL_Comms_C1.csv::I-27,Comms,C1,PL_Comms_C1.csv,I-27,4.472135955,75.0,log_distance,72.92848049930521,-2.071519500694791,2.071519500694791,random,11,random
PL_Comms_C2.csv::J-17,Comms,C2,PL_Comms_C2.csv,J-17,13.05665443,91.0,log_distance,91.00691868248869,0.006918682488688432,0.006918682488688432,random,11,random
PL_Comms_C2.csv::I-38,Comms,C2,PL_Comms_C2.csv,I-38,9.923518781,97.0,log_distance,86.37708689461813,-10.622913105381869,10.622913105381869,random,11,random
PL_Library_C1.csv::P-16,Library,C1,PL_Library_C1.csv,P-16,2.71,58.0,log_distance,64.47642016359913,6.47642016359913,6.47642016359913,random,11,random
