row_uid,scenario,config,source_file,coord,distance_m,target_pl_db,method,pred_pl_db,error_db,abs_error_db,split,random_seed,fold
PL_Library_C2.csv::S-14,Library,C2,PL_Library_C2.csv,S-14,7.397361016,78.0,log_distance,81.30324322517086,3.30324322517086,3.30324322517086,random,22,random
PL_Comms_C2.csv::F-17,Comms,C2,PL_Comms_C2.csv,F-17,12.10273626,83.0,log_distance,89.73760612379787,6.737606123797875,6.737606123797875,random,22,random
PL_Comms_C1.csv::E-24,Comms,C1,PL_Comms_C1.csv,E-24,5.0,67.0,log_distance,74.59277906977248,7.592779069772476,7.592779069772476,random,22,random
PL_Comms_C2.csv::A-16,Comms,C2,PL_Comms_C2.csv,A-16,13.65562979,103.0,log_distance,91.80582033704263,-11.194179662957367,11.194179662957367,random,22,random
PL_Comms_C2.csv::I-36,Comms,C2,PL_Comms_C2.csv,I-36,8.153295346,93.0,log_distance,82.9701946617324,-10.029805338267593,10.029805338267593,random,22,random
PL_Library_C2.csv::G-8,Library,C2,PL_Library_C2.csv,G-8,14.45500086,73.0,log_distance,92.7804510866493,19.780451086649293,19.780451086649293,random,22,random
PL_Comms_C1.csv::A-13,Comms,C1,PL_Comms_C1.csv,A-13,16.4924225,92.0,log_distance,95.03952381689714,3.0395238168971446,3.0395238168971446,random,22,random
PL_Comms_C2.csv::K-57,Comms,C2,PL_Comms_C2.csv,K-57,28.66140654,113.0,log_distance,104.50768650806492,-8.492313491935079,8.492313491935079,random,22,random
PL_Comms_C2.csv::D-43,Comms,C2,PL_Comms_C2.csv,D-43,14.08815904,98.0,log_distance,92.34005254675405,-5.659947453245948,5.659947453245948,random,22,random
PL_Comms_C1.csv::G-19,Comms,C1,PL_Comms_C1.csv,G-19,10.19803903,89.0,log_distance,86.80394100930155,-2.1960589906984467,2.1960589906984467,random,22,random
PL_Comms_C1.csv::E-47,Comms,C1,PL_Comms_C1.csv,E-47,18.0,114.0,log_distance,96.5380967966717,-17.461903203328305,17.461903203328305,random,22,random
PL_Comms_C2.csv::N-36,Comms,C2,PL_Comms_C2.csv,N-36,11.46630826,86.0,log_distance,88.81214526088732,2.81214526088732,2.81214526088732,random,22,random
PL_Library_C2.csv::J-6,Library,C2,PL_Library_C2.csv,J-6,14.64428643,96.0,log_distance,93.0033389639585,-2.996661036041502,2.996661036041502,random,22,random
PL_Library_C2.csv::K-3,Library,C2,PL_Library_C2.csv,K-3,18.11873823,78.0,log_distance,96.65073993264198,18.650739932641983,18.650739932641983,random,22,random
PL_Comms_C1.csv::E-5,Comms,C1,PL_Comms_C1.csv,E-5,24.0,109.0,log_distance,101.46674670833815,-7.53325329166185,7.53325329166185,random,22,random
PL_Comms_C2.csv::I-5,Comms,C2,PL_Comms_C2.csv,I-5,24.36136747,108.0,log_distance,101.72278429994611,-6.277215700053887,6.277215700053887,random,22,random
PL_Library_C2.csv::G-10,Library,C2,PL_Library_C2.csv,G-10,12.55142821,83.0,log_distance,90.36127075099105,7.3612707509910535,7.3612707509910535,random,22,random
PL_Comms_C1.csv::C-49,Comms,C1,PL_Comms_C1.csv,C-49,20.09975124,106.0,log_distance,98.42839861369501,-7.571601386304991,7.571601386304991,random,22,random
PL_Library_C2.csv::H-4,Library,C2,PL_Library_C2.csv,H-4,18.21978938,93.0,log_distance,96.74602398546865,3.7460239854686534,3.7460239854686534,random,22,random
PL_Comms_C1.csv::M-11,Comms,C1,PL_Comms_C1.csv,M-11,19.6977156,103.0,log_distance,98.08224484304066,-4.917755156959345,4.917755156959345,random,22,random
PL_Comms_C1.csv::M-30,Comms,C1,PL_Comms_C1.csv,M-30,8.062257748,96.0,log_distance,82.77782403734705,-13.222175962652955,13.222175962652955,random,22,random
PL_Library_C1.csv::P-16,Library,C1,PL_Library_C1.csv,P-16,2.71,58.0,log_distance,64.09944106671554,6.099441066715542,6.099441066715542,random,22,random
PL_Library_C1.csv::H-5,Library,C1,PL_Library_C1.csv,H-5,16.9781,83.0,log_distance,95.53675819109449,12.536758191094492,12.536758191094492,random,22,random
PL_Library_C2.csv::E-8,Library,C2,PL_Library_C2.csv,E-8,16.36153569,87.0,log_distance,94.90301658868964,7.903016588689638,7.903016588689638,random,22,random
PL_Comms_C1.csv::D-34,Comms,C1,PL_Comms_C1.csv,D-34,5.099019514,74.0,log_distance,74.92874919741752,0.9287491974175168,0.9287491974175168,random,22,random
PL_Library_C2.csv::P-13,Library,C2,PL_Library_C2.csv,P-13,5.034337096,64.0,log_distance,74.71003146921362,10.710031469213618,10.710031469213618,random,22,random
PL_SSE_C2.csv::I-2,SSE,C2,PL_SSE_C2.csv,I-2,9.511899127,93.0,log_distance,85.6106452128799,-7.389354787120098,7.389354787120098,random,22,random
PL_Library_C1.csv::R-20,Library,C1,PL_Library_C1.csv,R-20,7.665,76.0,log_distance,81.91214494426835,5.9121449442683485,5.9121449442683485,random,22,random
PL_Comms_C2.csv::L-31,Comms,C2,PL_Comms_C2.csv,L-31,7.380801108,91.0,log_distance,81.26484750282165,-9.735152497178348,9.735152497178348,random,22,random
PL_Comms_C2.csv::F-5,Comms,C2,PL_Comms_C2.csv,F-5,24.0515327,94.0,log_distance,101.50349363196455,7.503493631964545,7.503493631964545,random,22,random
PL_Comms_C2.csv::H-36,Comms,C2,PL_Comms_C2.csv,H-36,7.712083052,80.0,log_distance,82.01705984442643,2.017059844426427,2.017059844426427,random,22,random
PL_Comms_C2.csv::E-37,Comms,C2,PL_Comms_C2.csv,E-37,8.09173807,88.0,log_distance,82.84035540199096,-5.159644598009038,5.159644598009038,random,22,random
PL_Library_C2.csv::S-15,Library,C2,PL_Library_C2.csv,S-15,7.015188878,75.0,log_distance,80.39444978079044,5.394449780790438,5.394449780790438,random,22,random
PL_Comms_C2.csv::J-12,Comms,C2,PL_Comms_C2.csv,J-12,17.7616504,107.0,log_distance,96.30972184278525,-10.690278157214749,10.690278157214749,random,22,random
PL_Comms_C2.csv::G-21,Comms,C2,PL_Comms_C2.csv,G-21,8.335239949,86.0,log_distance,83.34830616932919,-2.6516938306708084,2.6516938306708084,random,22,random
PL_SSE_C1.csv::N-1,SSE,C1,PL_SSE_C1.csv,N-1,9.0,71.0,log_distance,84.6629049881476,13.662904988147602,13.662904988147602,random,22,random
PL_Comms_C2.csv::G-48,Comms,C2,PL_Comms_C2.csv,G-48,19.14356876,90.0,log_distance,97.5933607402338,7.5933607402338055,7.5933607402338055,random,22,random
PL_Comms_C1.csv::A-48,Comms,C1,PL_Comms_C1.csv,A-48,19.41648784,114.0,log_distance,97.8358813523682,-16.164118647631796,16.164118647631796,random,22,random
PL_Comms_C1.csv::E-49,Comms,C1,PL_Comms_C1.csv,E-49,20.0,105.0,log_distance,98.34316268682068,-6.656837313179324,6.656837313179324,random,22,random
PL_Library_C2.csv::G-5,Library,C2,PL_Library_C2.csv,G-5,17.70876831,75.0,log_distance,96.25863750295424,21.258637502954244,21.258637502954244,random,22,random
PL_Library_C2.csv::O-4,Library,C2,PL_Library_C2.csv,O-4,16.36153569,92.0,log_distance,94.90301658868964,2.9030165886896384,2.9030165886896384,random,22,random
PL_Comms_C2.csv::L-23,Comms,C2,PL_Comms_C2.csv,L-23,9.299259379,89.0,log_distance,85.22330501275256,-3.7766949872474385,3.7766949872474385,random,22,random
PL_Comms_C1.csv::M-53,Comms,C1,PL_Comms_C1.csv,M-53,25.29822128,105.0,log_distance,102.36927965250042,-2.630720347499576,2.630720347499576,random,22,random
PL_Library_C1.csv::Y-18,Library,C1,PL_Library_C1.csv,Y-18,15.1494,74.0,log_distance,93.58430611313662,19.58430611313662,19.58430611313662,random,22,random
PL_SSE_C2.csv::B-1,SSE,C2,PL_SSE_C2.csv,B-1,15.04912705,109.0,log_distance,93.47053164990916,-15.529468350090838,15.529468350090838,random,22,random
PL_Comms_C1.csv::P-42,Comms,C1,PL_Comms_C1.csv,P-42,17.02938637,110.0,log_distance,95.5884322915909,-14.411567708409095,14.411567708409095,random,22,random
PL_Library_C1.csv::I-7,Library,C1,PL_Library_C1.csv,I-7,13.9506,79.0,log_distance,92.17194817806364,13.171948178063644,13.171948178063644,random,22,random
PL_Comms_C1.csv::G-29,Comms,C1,PL_Comms_C1.csv,G-29,2.0,56.0,log_distance,58.89462938590819,2.894629385908189,2.894629385908189,random,22,random
PL_Comms_C1.csv::G-34,Comms,C1,PL_Comms_C1.csv,G-34,5.385164807,78.0,log_distance,75.86416563660853,-2.135834363391467,2.135834363391467,random,22,random
PL_Library_C2.csv::R-22,Library,C2,PL_Library_C2.csv,R-22,9.846294988,72.0,log_distance,86.20259439290639,14.202594392906391,14.202594392906391,random,22,random
PL_Library_C1.csv::H-9,Library,C1,PL_Library_C1.csv,H-9,12.4925,74.0,log_distance,90.28064630039316,16.28064630039316,16.28064630039316,random,22,random
PL_Library_C2.csv::O-19,Library,C2,PL_Library_C2.csv,O-19,4.45381578,67.0,log_distance,72.61097333135994,5.6109733313599435,5.6109733313599435,random,22,random
PL_Comms_C1.csv::B-34,Comms,C1,PL_Comms_C1.csv,B-34,5.830951895,82.0,log_distance,77.22673610713201,-4.773263892867988,4.773263892867988,random,22,random
PL_Comms_C2.csv::K-22,Comms,C2,PL_Comms_C2.csv,K-22,9.299259379,87.0,log_distance,85.22330501275256,-1.7766949872474385,1.7766949872474385,random,22,random
PL_SSE_C2.csv::K-4,SSE,C2,PL_SSE_C2.csv,K-4,6.817347358,88.0,log_distance,79.90434334258671,-8.095656657413286,8.095656657413286,random,22,random
PL_Comms_C2.csv::D-51,Comms,C2,PL_Comms_C2.csv,D-51,22.05620604,112.0,log_distance,100.01975748108615,-11.980242518913855,11.980242518913855,random,22,random
PL_Comms_C1.csv::F-20,Comms,C1,PL_Comms_C1.csv,F-20,9.055385138,85.0,log_distance,84.76801232087743,-0.23198767912256812,0.23198767912256812,random,22,random
PL_Comms_C2.csv::G-53,Comms,C2,PL_Comms_C2.csv,G-53,24.11381813,97.0,log_distance,101.54780316252021,4.547803162520211,4.547803162520211,random,22,random
PL_SSE_C1.csv::N-9,SSE,C1,PL_SSE_C1.csv,N-9,1.0,52.0,log_distance,47.01943757738408,-4.980562422615918,4.980562422615918,random,22,random
PL_Comms_C2.csv::M-42,Comms,C2,PL_Comms_C2.csv,M-42,15.31261653,110.0,log_distance,93.76789856200769,-16.232101437992313,16.232101437992313,random,22,random
PL_Comms_C1.csv::M-13,Comms,C1,PL_Comms_C1.csv,M-13,17.88854382,115.0,log_distance,96.4316837491522,-18.5683162508478,18.5683162508478,random,22,random
PL_Comms_C1.csv::C-31,Comms,C1,PL_Comms_C1.csv,C-31,2.828427125,68.0,log_distance,64.83222529170762,-3.1677747082923844,3.1677747082923844,random,22,random
PL_Comms_C1.csv::O-28,Comms,C1,PL_Comms_C1.csv,O-28,10.04987562,82.0,log_distance,86.5532068051709,4.553206805170902,4.553206805170902,random,22,random
PL_Comms_C2.csv::D-37,Comms,C2,PL_Comms_C2.csv,D-37,8.153295346,86.0,log_distance,82.9701946617324,-3.029805338267593,3.029805338267593,random,22,random
PL_Comms_C1.csv::B-21,Comms,C1,PL_Comms_C1.csv,B-21,8.544003745,84.0,log_distance,83.77211452565403,-0.2278854743459675,0.2278854743459675,random,22,random
PL_Comms_C2.csv::P-21,Comms,C2,PL_Comms_C2.csv,P-21,13.65562979,96.0,log_distance,91.80582033704263,-4.194179662957367,4.194179662957367,random,22,random
PL_Comms_C1.csv::M-54,Comms,C1,PL_Comms_C1.csv,M-54,26.2488095,118.0,log_distance,103.00123032482043,-14.998769675179574,14.998769675179574,random,22,random
PL_Comms_C1.csv::H-25,Comms,C1,PL_Comms_C1.csv,H-25,5.0,80.0,log_distance,74.59277906977248,-5.407220930227524,5.407220930227524,random,22,random
PL_Comms_C2.csv::P-42,Comms,C2,PL_Comms_C2.csv,P-42,17.07267481,104.0,log_distance,95.63192702838265,-8.368072971617352,8.368072971617352,random,22,random
PL_Library_C1.csv::U-12,Library,C1,PL_Library_C1.csv,U-12,10.9244,85.0,log_distance,87.98269962708659,2.982699627086589,2.982699627086589,random,22,random
PL_Comms_C1.csv::E-38,Comms,C1,PL_Comms_C1.csv,E-38,9.0,85.0,log_distance,84.6629049881476,-0.3370950118523979,0.3370950118523979,random,22,random
PL_Comms_C2.csv::A-21,Comms,C2,PL_Comms_C2.csv,A-21,9.026418171,92.0,log_distance,84.71312060293695,-7.286879397063046,7.286879397063046,random,22,random
PL_Library_C1.csv::K-10,Library,C1,PL_Library_C1.csv,K-10,9.0896,71.0,log_distance,84.83262293340584,13.832622933405844,13.832622933405844,random,22,random
PL_Comms_C2.csv::O-22,Comms,C2,PL_Comms_C2.csv,O-22,12.26687511,95.0,log_distance,89.96839481169917,-5.03160518830083,5.03160518830083,random,22,random
PL_Comms_C2.csv::F-49,Comms,C2,PL_Comms_C2.csv,F-49,20.06181011,93.0,log_distance,98.39602844446898,5.396028444468982,5.396028444468982,random,22,random
PL_SSE_C1.csv::F-8,SSE,C1,PL_SSE_C1.csv,F-8,8.246211251,80.0,log_distance,83.16433201045064,3.164332010450636,3.164332010450636,random,22,random
