split,method,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,unique_test_points
leave_config_out,direct_extra,7.152634021440348,5.710626729313692,4.793956897677489,11.743360772805627,14.305259974747452,0.06854065105078386,7.152305615940881,2288,2288
leave_config_out,direct_rf,7.104888700260582,5.68382508399704,4.88185416666667,11.545759486785188,13.959745472582977,0.03883544725162368,7.104782561847144,2288,2288
leave_config_out,log_distance,10.148812855111771,8.360766493468521,7.582219249055662,16.41345126278437,19.06242694418811,0.05473903942369627,10.148665232711389,2288,2288
leave_config_out,multi_wall_linear,7.382521667527986,5.910136900450956,5.052484342674234,11.826372104518246,14.321111321689385,0.06114592273603882,7.382268441858027,2288,2288
leave_config_out,wallpath_residual_extra,7.043010470232171,5.62301783774377,4.73757779552394,11.539913243505188,13.729291411365546,0.07098015828384538,7.042652788610979,2288,2288
leave_config_out,wallpath_residual_rf,6.970274694863696,5.571182728207318,4.805457778103857,11.196074570842175,13.776309031895073,0.073204307223918,6.969890275410442,2288,2288
