method,sparse_rate,sparse_seed,feature,importance
direct_rf_geometry,0.05,11,x_norm,0.010361410480447737
direct_rf_geometry,0.05,11,y_norm,0.011095603293461768
direct_rf_geometry,0.05,11,distance_m,0.09756829117873501
direct_rf_geometry,0.05,11,log10_distance_m,0.09337301023079668
direct_rf_geometry,0.05,11,fspl_db,0.0830294785144769
direct_rf_geometry,0.05,11,los,9.96353484112702e-05
direct_rf_geometry,0.05,11,wall_count,0.003031878796957695
direct_rf_geometry,0.05,11,wall_fraction,0.010162081210492849
direct_rf_geometry,0.05,11,mat_1_count,0.010852353643466586
direct_rf_geometry,0.05,11,mat_2_count,0.0021549949972136493
direct_rf_geometry,0.05,11,mat_3_count,0.004844487909576952
direct_rf_geometry,0.05,11,transmittance_sum,0.634628458763613
direct_rf_geometry,0.05,11,reflectance_sum,0.007406499412319374
direct_rf_geometry,0.05,11,anchor_dist_px_nn_1,0.0010981526280177361
direct_rf_geometry,0.05,11,anchor_dist_px_nn_2,0.001106013954617125
direct_rf_geometry,0.05,11,anchor_dist_px_nn_3,0.0011447048031061093
direct_rf_geometry,0.05,11,anchor_dist_px_nn_4,0.0013884037413725624
direct_rf_geometry,0.05,11,anchor_density,0.026654541092916883
direct_rf_sparse_anchor,0.05,11,x_norm,0.006146131190895472
direct_rf_sparse_anchor,0.05,11,y_norm,0.006146692081140675
direct_rf_sparse_anchor,0.05,11,distance_m,0.004045140693350348
direct_rf_sparse_anchor,0.05,11,log10_distance_m,0.004176969221739948
direct_rf_sparse_anchor,0.05,11,fspl_db,0.0040511919520693955
direct_rf_sparse_anchor,0.05,11,los,2.6048280196948036e-05
direct_rf_sparse_anchor,0.05,11,wall_count,0.0018922539117990395
direct_rf_sparse_anchor,0.05,11,wall_fraction,0.0047575524586618255
direct_rf_sparse_anchor,0.05,11,mat_1_count,0.0037395772023965834
direct_rf_sparse_anchor,0.05,11,mat_2_count,0.0010018818957667902
direct_rf_sparse_anchor,0.05,11,mat_3_count,0.0014037991178339462
direct_rf_sparse_anchor,0.05,11,transmittance_sum,0.03154266716695042
direct_rf_sparse_anchor,0.05,11,reflectance_sum,0.003652752069027302
direct_rf_sparse_anchor,0.05,11,fspl_pred_db,0.003982499164496718
direct_rf_sparse_anchor,0.05,11,log_distance_pred_db,0.01637372136303492
direct_rf_sparse_anchor,0.05,11,multi_wall_pred_db,0.9011641629309599
direct_rf_sparse_anchor,0.05,11,anchor_dist_px_nn_1,0.0006221281704752223
direct_rf_sparse_anchor,0.05,11,anchor_dist_px_nn_2,0.000645803631070402
direct_rf_sparse_anchor,0.05,11,anchor_dist_px_nn_3,0.000676239789203433
direct_rf_sparse_anchor,0.05,11,anchor_dist_px_nn_4,0.0008138444565701632
direct_rf_sparse_anchor,0.05,11,anchor_density,0.003138943252360579
direct_rf_all_features,0.05,11,x_norm,0.00031072107431228427
