method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
log_distance,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,7.3435677106059,6.019500732421875,5.599250793457031,11.668092727661133,13.386393547058105,0.0899275541305542,7.343231201171875,17170,10.961163622826248,7.284541703317748,7.231253045407404,7.3435677106059,17170,0.0,7.35185667611629,6.027298927307129,11.67816162109375,15453,11.008469300390283,7.291129548936921,7.373063356624311,6.053310871124268,11.722618103027344,15797,6.995265210473681,0.672224684548107,5.038149224199509
multi_wall,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,6.671343026057793,5.453547477722168,4.893285751342773,10.60523509979248,12.639298439025879,0.08238030225038528,6.6710286140441895,17170,8.458095143471441,6.644872993927825,6.629167895210614,6.671343026057793,17170,0.0,6.665950055422563,5.451971530914307,10.597160339355469,15453,8.497279084474778,6.63830480233459,6.669785591764856,5.469198226928711,10.612872123718262,15797,6.689235941389162,0.0,4.365924539651402
idw,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,3.6547797337127284,2.7679085731506348,2.2821273803710938,6.04458475112915,7.3398261070251465,-0.037705834954977036,3.654691696166992,17170,9.323827474656813,3.521085673458288,3.4779813048327117,3.6547797337127284,17170,0.0,3.8524761015853,3.0754542350769043,6.259269714355469,15453,9.752471301363995,3.711927383863898,3.5961775122464497,2.724107027053833,5.969225883483887,15797,4.271573640109307,-3.0165632923450643,1.349361247306338
multi_wall_residual_idw,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.9070082119844627,2.066183567047119,1.517974853515625,4.716738224029541,5.828557968139648,-0.006249758414924145,2.90708589553833,17170,4.229855787555723,2.885757206726396,2.893903983610007,2.9070082119844627,17170,0.0,3.0642557088948306,2.2957592010498047,4.88625955581665,15453,4.424314723665985,3.0421643186857255,2.8232948889306475,2.0097224712371826,4.630149841308594,15797,3.7376327180601123,-3.76433481407333,0.6015897255780724
direct_rf_geometry,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,6.26397109919094,4.9527764320373535,4.081264495849609,10.600090980529785,12.367742538452148,-3.5678751468658447,5.148703098297119,17170,1.0882171725302163,6.303452466212947,6.387810763446076,6.26397109919094,17170,0.0,6.234305621056557,4.927095890045166,10.549421310424805,15453,1.1034943651980942,6.274171424471978,6.297729981021231,4.9799723625183105,10.700056076049805,15797,5.861588876871966,-0.407371926866853,3.9585526127845494
direct_rf_sparse_anchor,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,5.075967494063913,4.166149139404297,3.7432422637939453,7.961879253387451,9.4141263961792,0.3048899471759796,5.06695032119751,17170,1.100155486882289,5.107408626907477,5.169250998255995,5.075967494063913,17170,0.0,5.069413045180539,4.1571831703186035,7.956198215484619,15453,1.0904421387463128,5.101331478672169,5.04652672114681,4.149726390838623,7.9015350341796875,15797,5.403169025267673,-1.5953755319938798,2.7705490076575225
direct_rf_all_features,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.3054184864063902,1.5090551376342773,0.8624839782714844,3.933840274810791,5.175500869750977,-0.03393930196762085,2.3052356243133545,17170,1.0618580876072106,2.3172299306102757,2.3384641004641553,2.3054184864063902,17170,0.0,2.425141145150187,1.6477115154266357,4.130653381347656,15453,1.0745967638791354,2.43801413106868,2.213114074657473,1.4362623691558838,3.769822597503662,15797,3.180197844638468,-4.365924539651402,0.0
direct_extra_all_features,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.271492293320385,1.5482656955718994,0.93817138671875,3.8379452228546143,5.048249244689941,-0.115923672914505,2.2685983180999756,17170,1.0417067412603125,2.2831569020032996,2.3055135416772568,2.271492293320385,17170,0.0,2.388724315983167,1.6782125234603882,4.0134077072143555,15453,1.058156911481575,2.4014057667451176,2.178765508404085,1.4771456718444824,3.6925597190856934,15797,3.1476180687540767,-4.3998507327374075,-0.033926193086005085
wallpath_rf,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.3016996296259626,1.4544267654418945,0.7523765563964844,3.860877275466919,5.165379524230957,-0.06055844947695732,2.3009698390960693,17170,1.4792359101467367,2.310491007892234,2.3349071550287928,2.3016996296259626,17170,0.0,2.4233647164501315,1.5918116569519043,4.064481258392334,15453,1.5404094517668585,2.432910188020322,2.202691095721235,1.3786392211914062,3.694319248199463,15797,3.2293882099278477,-4.3696433964318295,-0.003718856780427604
wallpath_extra,0.1,22,B21,B21_Ant1_f1_S0,1717,17170,1717,3,2.2713688781260326,1.4368700981140137,0.7395820617675781,3.8315727710723877,5.147927284240723,-0.02290450967848301,2.271319627761841,17170,1.0622626956177708,2.282909008370173,2.3072535773959286,2.2713688781260326,17170,0.0,2.3923868208890338,1.5762243270874023,4.026406764984131,15453,1.1080836002523742,2.404799355106649,2.1700720503327404,1.3595842123031616,3.666290283203125,15797,3.2148823867318908,-4.39997414793176,-0.034049608280357635
