method,sparse_rate,sparse_seed,feature,importance
direct_rf_geometry,0.1,22,x_norm,0.01047542954255068
direct_rf_geometry,0.1,22,y_norm,0.011195126647336172
direct_rf_geometry,0.1,22,distance_m,0.09012609399355884
direct_rf_geometry,0.1,22,log10_distance_m,0.09262527146868965
direct_rf_geometry,0.1,22,fspl_db,0.09293739601136682
direct_rf_geometry,0.1,22,los,8.029789957126734e-05
direct_rf_geometry,0.1,22,wall_count,0.0032143014941545898
direct_rf_geometry,0.1,22,wall_fraction,0.009920967147583476
direct_rf_geometry,0.1,22,mat_1_count,0.01200978723131131
direct_rf_geometry,0.1,22,mat_2_count,0.0028819940650661306
direct_rf_geometry,0.1,22,mat_3_count,0.004241428453715637
direct_rf_geometry,0.1,22,transmittance_sum,0.6366820423545883
direct_rf_geometry,0.1,22,reflectance_sum,0.007200674580348066
direct_rf_geometry,0.1,22,anchor_dist_px_nn_1,0.000850263683906428
direct_rf_geometry,0.1,22,anchor_dist_px_nn_2,0.0008528957481643395
direct_rf_geometry,0.1,22,anchor_dist_px_nn_3,0.000918054452616618
direct_rf_geometry,0.1,22,anchor_dist_px_nn_4,0.0011114383292253219
direct_rf_geometry,0.1,22,anchor_density,0.02267653689624665
direct_rf_sparse_anchor,0.1,22,x_norm,0.00619690486717552
direct_rf_sparse_anchor,0.1,22,y_norm,0.006255779339254879
direct_rf_sparse_anchor,0.1,22,distance_m,0.004185025049102486
direct_rf_sparse_anchor,0.1,22,log10_distance_m,0.004083719288407071
direct_rf_sparse_anchor,0.1,22,fspl_db,0.0039751761619171485
direct_rf_sparse_anchor,0.1,22,los,2.3403533909176164e-05
direct_rf_sparse_anchor,0.1,22,wall_count,0.0018050748130251063
direct_rf_sparse_anchor,0.1,22,wall_fraction,0.004973567619502589
direct_rf_sparse_anchor,0.1,22,mat_1_count,0.003660440725647535
direct_rf_sparse_anchor,0.1,22,mat_2_count,0.000897989524746306
direct_rf_sparse_anchor,0.1,22,mat_3_count,0.0014863566574233567
direct_rf_sparse_anchor,0.1,22,transmittance_sum,0.0313659992212431
direct_rf_sparse_anchor,0.1,22,reflectance_sum,0.003682686345222336
direct_rf_sparse_anchor,0.1,22,fspl_pred_db,0.00424595377734443
direct_rf_sparse_anchor,0.1,22,log_distance_pred_db,0.01625347405334625
direct_rf_sparse_anchor,0.1,22,multi_wall_pred_db,0.9016004647103161
direct_rf_sparse_anchor,0.1,22,anchor_dist_px_nn_1,0.000489828758489611
direct_rf_sparse_anchor,0.1,22,anchor_dist_px_nn_2,0.0005024520231150098
direct_rf_sparse_anchor,0.1,22,anchor_dist_px_nn_3,0.0005477392146334659
direct_rf_sparse_anchor,0.1,22,anchor_dist_px_nn_4,0.0006501740140774314
direct_rf_sparse_anchor,0.1,22,anchor_density,0.003117790302101188
direct_rf_all_features,0.1,22,x_norm,0.00022967037690176995
direct_rf_all_features,0.1,22,y_norm,0.00023421249584424582
direct_rf_all_features,0.1,22,distance_m,0.00033903328761891033
direct_rf_all_features,0.1,22,log10_distance_m,0.00038929318417462843
direct_rf_all_features,0.1,22,fspl_db,0.0003415212571277507
direct_rf_all_features,0.1,22,los,1.6256944989428022e-06
direct_rf_all_features,0.1,22,wall_count,0.0006543161234438444
direct_rf_all_features,0.1,22,wall_fraction,0.00039158574521858336
direct_rf_all_features,0.1,22,mat_1_count,0.00015908162654130494
direct_rf_all_features,0.1,22,mat_2_count,3.615795261109574e-05
direct_rf_all_features,0.1,22,mat_3_count,8.979946047413106e-05
direct_rf_all_features,0.1,22,transmittance_sum,0.00029090923740651
direct_rf_all_features,0.1,22,reflectance_sum,0.00020203810069631227
direct_rf_all_features,0.1,22,fspl_pred_db,0.00038251196988619695
direct_rf_all_features,0.1,22,log_distance_pred_db,0.0017545859383014991
direct_rf_all_features,0.1,22,multi_wall_pred_db,0.001236791758231087
direct_rf_all_features,0.1,22,multi_wall_residual_idw_pred_db,0.9793023076962865
direct_rf_all_features,0.1,22,anchor_residual_idw,0.0005249785108627463
