method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
direct_extra_all_features,0.05,33,B21,B21_Ant1_f1_S1,859,17170,859,3,3.039553316369249,1.9837331771850586,1.1418647766113281,4.929995536804199,6.39553165435791,0.14332081377506256,3.0362608432769775,17170,1.2250921518010702,3.168004228872703,3.312354694627172,3.039553316369249,17170,0.0,3.113345412493936,2.063324213027954,5.0422210693359375,16311,1.258083705891981,3.2434108487233475,2.891063757390175,1.8784372806549072,4.723684787750244,15797,4.40124914431747,-2.299179694176414,-0.14442881998629975
wallpath_rf,0.05,33,B21,B21_Ant1_f1_S1,859,17170,859,3,3.4528976550546115,2.1413283348083496,1.1854896545410156,5.313752174377441,7.094455242156982,0.32031574845314026,3.438108444213867,17170,1.9878618012551623,3.5698550644475873,3.741452275679224,3.4528976550546115,17170,0.0,3.5413544526637444,2.240445852279663,5.4444732666015625,16311,2.0464524344127057,3.6596128844963305,3.247300159486128,2.0095598697662354,5.028578281402588,15797,5.269893905743886,-1.8858353554910519,0.2689155186990626
wallpath_extra,0.05,33,B21,B21_Ant1_f1_S1,859,17170,859,3,3.3965789455971085,2.128387689590454,1.1865081787109375,5.239401817321777,7.032962799072266,0.32277342677116394,3.3813061714172363,17170,1.915319691299157,3.5139063987155708,3.6822843692221228,3.3965789455971085,17170,0.0,3.4836105828514614,2.228832483291626,5.384860992431641,16311,1.9728822127272614,3.6022089537712425,3.199280410838665,2.000854253768921,4.9704909324646,15797,5.14873004821785,-1.942154064948555,0.21259680924155955
wallpath_calibrated,0.05,33,B21,B21_Ant1_f1_S1,859,17170,859,3,3.3038132934432176,2.1902358531951904,1.3409271240234375,5.367785930633545,6.910057067871094,0.28197190165519714,3.2918543815612793,17170,1.6609953626129648,3.4286508440571235,3.597966135776477,3.3038132934432176,17170,0.0,3.3878364051298195,2.2878804206848145,5.486232757568359,16311,1.7120670335564177,3.5140702928029683,3.1329725643717348,2.072880506515503,5.1366376876831055,15797,4.854620362141088,-2.034919717102446,0.11983115708766867
log_distance,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,7.297484604192947,5.523325443267822,4.320777893066406,12.7109956741333,15.563411712646484,-0.33612751960754395,7.289951801300049,17170,11.072674918825815,6.82820742544693,7.075804076569535,7.297484604192947,17170,0.0,7.2871685314082875,5.518524646759033,12.675544738769531,16311,11.03288458313068,6.821571503978376,7.302232392461321,5.492490768432617,12.787469863891602,15797,7.24263520481458,1.8400998484827698,4.305816861804336
multi_wall,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,5.457384755710177,3.8937535285949707,2.728374481201172,8.414701461791992,10.366175651550293,-0.22328996658325195,5.45297384262085,17170,6.9345705643552895,5.294653279569335,5.524997436113167,5.457384755710177,17170,0.0,5.458508084255602,3.891284227371216,8.415374755859375,16311,6.9215300155945725,5.297307609847256,5.379348245809689,3.8493638038635254,8.389961242675781,15797,6.285918170105581,0.0,2.465717013321567
idw,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,4.305677332762632,3.181779623031616,2.3649253845214844,7.234615325927734,8.946453094482422,-0.18065354228019714,4.302011013031006,17170,7.7567141613256245,3.8157423500359355,3.804558244237259,4.305677332762632,17170,0.0,4.417599441821121,3.349344491958618,7.3745880126953125,16311,7.95291356261706,3.9151846235448398,4.29707569509606,3.1682374477386475,7.211081027984619,15797,4.403434545614159,-1.1517074229475455,1.3140095903740217
multi_wall_residual_idw,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,3.7532920645197234,2.448930025100708,1.6656951904296875,5.502427577972412,7.079440116882324,-0.09811681509017944,3.7521188259124756,17170,4.002532063169588,3.7285963351613334,3.9222636760495466,3.7532920645197234,17170,0.0,3.8508554282620793,2.577899932861328,5.6313323974609375,16311,4.103772663004898,3.825767491531972,3.648656098416051,2.380293369293213,5.352348327636719,15797,4.795653974359756,-1.704092691190454,0.7616243221311132
direct_rf_geometry,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,6.4697333565101625,4.530806064605713,3.2159481048583984,10.840350151062012,13.08443546295166,-1.898755431175232,6.185014724731445,17170,0.6871116492069361,6.768548202556597,7.216190206206743,6.4697333565101625,17170,0.0,6.461452899009365,4.524374008178711,10.851577758789062,16311,0.6946465427460711,6.760239781354478,6.425355470071872,4.464310646057129,10.812555313110352,15797,6.959994878500003,1.0123486007999851,3.4780656141215522
direct_rf_sparse_anchor,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,4.512762223111572,3.2053062915802,2.2671966552734375,7.348067760467529,9.210700988769531,-0.7710364460945129,4.446535587310791,17170,0.6973371825962109,4.718593254642194,4.965298562691459,4.512762223111572,17170,0.0,4.509620757249506,3.2014918327331543,7.3533782958984375,16311,0.7001884955994675,4.715562287645639,4.4161809568149115,3.130366802215576,7.281472682952881,15797,5.503360147380605,-0.9446225325986051,1.521094480722962
direct_rf_all_features,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,2.99166774238861,1.8844257593154907,1.08392333984375,4.6121954917907715,6.20198392868042,0.06938391178846359,2.990950107574463,17170,2.1048919511921977,3.0630165681488224,3.2259265659636753,2.99166774238861,17170,0.0,3.0640148777106595,1.959656834602356,4.710296630859375,16311,2.15714564721751,3.1371082846644622,2.859841810819929,1.7879317998886108,4.390118598937988,15797,4.221986211149669,-2.465717013321567,0.0
direct_extra_all_features,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,2.873334734860872,1.8636964559555054,1.0986061096191406,4.5951128005981445,6.0674052238464355,-0.006618656683713198,2.873410940170288,17170,1.3390775449707957,2.978893708072321,3.1379139231676754,2.873334734860872,17170,0.0,2.9407749130392826,1.9331719875335693,4.680412292480469,16311,1.370521314568842,3.0489696680406615,2.7466170220030595,1.7724180221557617,4.421205043792725,15797,4.055815340586801,-2.5840500208493054,-0.11833300752773823
wallpath_rf,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,3.3238597768718208,1.993677020072937,1.0984649658203125,4.8019843101501465,6.687548637390137,0.13410042226314545,3.3212502002716064,17170,2.3719298075081867,3.400926666260141,3.588250342022355,3.3238597768718208,17170,0.0,3.404538928110215,2.0800609588623047,4.948371887207031,16311,2.4291104239145627,3.4836194432094962,3.1740183472967614,1.8773131370544434,4.525301456451416,15797,4.717027970260625,-2.1335249788383566,0.33219203448321055
wallpath_extra,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,3.2288450405130487,1.9629372358322144,1.1105918884277344,4.75225305557251,6.521230220794678,0.1265035718679428,3.2264599800109863,17170,2.201527769401428,3.3103895469659252,3.490556213465485,3.2288450405130487,17170,0.0,3.3104567146151256,2.0520565509796143,4.908294677734375,16311,2.255295007174172,3.3943054132305392,3.07248993247512,1.847520112991333,4.474603176116943,15797,4.664884796330611,-2.2285397151971287,0.23717729812443844
wallpath_calibrated,0.05,33,B21,B21_Ant1_f1_S2,859,17170,859,3,3.0472003006165185,2.0355584621429443,1.3345108032226562,4.632449150085449,6.160475730895996,0.03698468208312988,3.047064781188965,17170,1.7368958458017987,3.1439803919799725,3.30731262280302,3.0472003006165185,17170,0.0,3.1240490946068875,2.1256096363067627,4.7304229736328125,16311,1.7807250107358428,3.2234147779050244,2.9141867420509704,1.9499280452728271,4.432326316833496,15797,4.29052818784581,-2.410184455093659,0.05553255822790826
log_distance,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,7.747575059101917,6.181931018829346,5.2864227294921875,13.123136520385742,16.16745948791504,0.15949341654777527,7.746159076690674,17170,13.741182338489683,6.768762064841794,6.349209299558006,7.747575059101917,17170,0.0,7.750090032018289,6.181005954742432,13.13751220703125,16311,13.766966834872507,6.770983135923667,7.743238849899075,6.18056583404541,13.110876083374023,15797,7.7972916729270345,0.9276028100418712,4.779870373158535
multi_wall,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,6.819972249060045,5.519893169403076,4.814081192016602,9.848982810974121,11.24608325958252,0.1633070707321167,6.818215370178223,17170,7.504114487241943,6.740245534544389,6.7861951660855535,6.819972249060045,17170,0.0,6.83513536027682,5.528984546661377,9.860923767089844,16311,7.513878000955118,6.756443082923096,6.528648696304631,5.43733549118042,9.681718826293945,15797,9.552700777013825,0.0,3.852267563116664
idw,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,4.157890543682044,3.172775983810425,2.5640182495117188,6.909458637237549,8.443403244018555,-0.2807713449001312,4.148520469665527,17170,7.123276991904099,3.6874776662467506,3.626068174313605,4.157890543682044,17170,0.0,4.2659710715335475,3.3398663997650146,7.043861389160156,16311,7.323481362061413,3.7824741794075805,4.144049882227098,3.1671674251556396,6.8775954246521,15797,4.313940359579819,-2.662081705378001,1.1901858577386628
multi_wall_residual_idw,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,3.8463824648093263,2.5623037815093994,1.9313106536865234,5.346631050109863,7.178814888000488,0.18075288832187653,3.842245101928711,17170,2.7432303198223673,3.9492553315870005,4.0833861110532546,3.8463824648093263,17170,0.0,3.946365627604953,2.697244644165039,5.472137451171875,16311,2.8203306065303924,4.05099574062504,3.488359919925333,2.4395525455474854,5.084521293640137,15797,6.708803070019039,-2.973589784250719,0.8786777788659448
direct_rf_geometry,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,5.741145439747318,4.402973175048828,3.7198734283447266,9.616106033325195,11.158539772033691,-2.3293490409851074,5.247521877288818,17170,0.5256937569641659,6.047025548944304,6.326808379774541,5.741145439747318,17170,0.0,5.743358152979234,4.401026248931885,9.627685546875,16311,0.5250054785993759,6.048006191563855,5.680485777429779,4.330445289611816,9.551234245300293,15797,6.397820481776689,-1.0788268093127273,2.7734407538039365
direct_rf_sparse_anchor,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,5.396839162096289,3.8170955181121826,2.836832046508789,8.59347152709961,11.187959671020508,-0.06384796649217606,5.396618366241455,17170,0.5408712832425762,5.683906008960553,5.932760092212559,5.396839162096289,17170,0.0,5.412682663339654,3.8265914916992188,8.60980224609375,16311,0.5399887172279257,5.699339805829101,5.153641010290519,3.6536056995391846,8.225746154785156,15797,7.658149098660937,-1.4231330869637562,2.4291344761529077
direct_rf_all_features,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,2.9677046859433815,1.8623507022857666,1.0810394287109375,4.482623100280762,6.039006233215332,0.23785407841205597,2.9582438468933105,17170,1.1367478960036386,3.1042454495583605,3.225384063154169,2.9677046859433815,17170,0.0,3.0374855879477827,1.9373139142990112,4.5871124267578125,16311,1.1637579628076509,3.17660307034445,2.735292166846484,1.7398121356964111,4.231810092926025,15797,4.904810067361339,-3.852267563116664,0.0
direct_extra_all_features,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,2.86508775209128,1.8410096168518066,1.0904388427734375,4.413121700286865,5.939867973327637,0.1192169189453125,2.862689733505249,17170,0.6906920438411097,3.0102643867503787,3.1304065894968156,2.86508775209128,17170,0.0,2.935552540927161,1.9121367931365967,4.515266418457031,16311,0.7032259179112142,3.0837504197084704,2.6739394509118064,1.7277146577835083,4.214038848876953,15797,4.515576512467554,-3.9548844969687655,-0.10261693385210169
wallpath_rf,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,3.1572398373889854,1.863195776939392,1.0275001525878906,4.539203643798828,6.0969929695129395,0.3752760887145996,3.13494873046875,17170,1.2603696736745593,3.3003955217219265,3.4413791884317964,3.1572398373889854,17170,0.0,3.233403274350924,1.943189024925232,4.6409759521484375,16311,1.2931143316327087,3.3792608512796045,2.790743647297831,1.723308801651001,4.263585090637207,15797,5.920225834771536,-3.66273241167106,0.18953515144560384
wallpath_extra,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,3.1146207301730433,1.8658123016357422,1.0266494750976562,4.501709938049316,6.166901588439941,0.3810238540172577,3.0913169384002686,17170,1.2617467296389693,3.2550633620711733,3.39031621006584,3.1146207301730433,17170,0.0,3.1897548251145538,1.949524164199829,4.639213562011719,16311,1.296326534780354,3.332767738365907,2.79028140802355,1.7269583940505981,4.2574334144592285,15797,5.633474195854835,-3.705351518887002,0.14691604422966176
wallpath_calibrated,0.05,33,B21,B21_Ant1_f1_S3,859,17170,859,3,3.2039518994566523,2.0366580486297607,1.2446346282958984,4.760305881500244,6.566714286804199,0.36458033323287964,3.183234214782715,17170,1.1949125740913857,3.3526506593287206,3.478817217327515,3.2039518994566523,17170,0.0,3.2853468014152507,2.1234636306762695,4.9173583984375,16311,1.2274649101815063,3.4370580667238384,2.960232248849225,1.9082937240600586,4.503517150878906,15797,5.248841923007308,-3.616020349603393,0.23624721351327072
log_distance,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,9.060999636094675,7.088639259338379,5.48944091796875,15.322404861450195,18.89380645751953,0.056168440729379654,9.061089515686035,17170,15.74124833315378,8.963613564212022,8.75033207674164,9.060999636094675,17170,0.0,9.057541918778085,7.085606575012207,15.326171875,16311,15.809086810792126,8.958225942058402,9.06531437306852,7.109992027282715,15.239051818847656,15797,9.011207965303488,1.2817691855756568,5.806069961294472
multi_wall,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,7.779230450519018,6.2315168380737305,5.3256683349609375,12.592896461486816,14.57380485534668,-0.05023273825645447,7.779294490814209,17170,10.064618232056334,7.75141166622196,7.716583309733314,7.779230450519018,17170,0.0,7.776331622341454,6.230222225189209,12.591529846191406,16311,10.11588974381598,7.7475941630561165,7.581480867590272,6.16133975982666,12.474148750305176,15797,9.770625521194745,0.0,4.524300775718816
idw,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,4.3881372102496465,3.358013391494751,2.715435028076172,7.424929141998291,8.652144432067871,-0.26279541850090027,4.380388259887695,17170,9.397559375733067,4.303964624394977,4.1398695255275735,4.3881372102496465,17170,0.0,4.502202787730821,3.5348589420318604,7.5350494384765625,16311,9.613623448631442,4.415979734699706,4.3700906841170335,3.35229754447937,7.370221138000488,15797,4.5906699752605205,-3.391093240269371,1.1332075354494449
multi_wall_residual_idw,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,4.123003480097253,3.0199074745178223,2.338878631591797,6.4657111167907715,7.997795581817627,-0.011138301342725754,4.123108386993408,17170,4.044046569608105,4.1238318935915474,4.158308927692794,4.123003480097253,17170,0.0,4.230177150924066,3.1789474487304688,6.581451416015625,16311,4.137025303541571,4.231158864129496,3.906795497713373,2.919818639755249,6.240277290344238,15797,6.080614070708961,-3.6562269704217645,0.8680738052970516
direct_rf_geometry,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,9.835818111295351,7.745218753814697,5.932773590087891,17.141952514648438,19.754079818725586,-6.229491233825684,7.611841201782227,17170,5.077201174109883,9.873963639803573,10.268908067945997,9.835818111295351,17170,0.0,9.832629924710504,7.749314308166504,17.13007354736328,16311,5.1181476225607545,9.870754830282825,9.853175235456131,7.768580913543701,17.156116485595703,15797,9.63386691152429,2.0565876607763336,6.580888436495149
direct_rf_sparse_anchor,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,5.909446530474243,4.53424072265625,3.6225852966308594,9.595937728881836,11.34320068359375,-1.0085865259170532,5.822910785675049,17170,4.523397453826008,5.922394692162549,6.097280114118052,5.909446530474243,17170,0.0,5.912910709166836,4.539302349090576,9.587501525878906,16311,4.5647782173036635,5.925626748105029,5.7331304969356935,4.415415287017822,9.445918083190918,15797,7.6511215562965775,-1.8697839200447746,2.6545168556740415
direct_rf_all_features,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,3.2549296748002017,2.195953369140625,1.3805122375488281,5.4134297370910645,7.149407386779785,-0.11243409663438797,3.253081798553467,17170,1.9831563511293895,3.265753191341564,3.3318689491071707,3.2549296748002017,17170,0.0,3.332253004239154,2.2838339805603027,5.535980224609375,16311,2.0179696034324466,3.343478714408741,3.110880968884617,2.104311227798462,5.2367658615112305,15797,4.598361039665726,-4.524300775718816,0.0
direct_extra_all_features,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,3.2031390583775394,2.2288992404937744,1.4609394073486328,5.325154781341553,6.860687255859375,-0.38817116618156433,3.179624319076538,17170,2.514132947173304,3.2096470098053365,3.286685420702019,3.2031390583775394,17170,0.0,3.2758207319811006,2.3086893558502197,5.42620849609375,16311,2.523671412174423,3.2829087716079997,3.0803081394088845,2.1483120918273926,5.174929618835449,15797,4.374932469516088,-4.576091392141478,-0.05179061642266225
wallpath_rf,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,3.233466797508735,2.1061339378356934,1.2206916809082031,5.443061351776123,7.177311420440674,-0.008444997482001781,3.2335498332977295,17170,1.925887625130613,3.2445000552092966,3.3167289332123793,3.233466797508735,17170,0.0,3.3137516884209837,2.197007179260254,5.566947937011719,16311,1.9633119177258154,3.325191540760246,3.0603721286305157,1.997218370437622,5.218850612640381,15797,4.7947578800315735,-4.545763653010283,-0.021462877291466675
wallpath_extra,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,3.1684820986586892,2.1036579608917236,1.2580089569091797,5.355828285217285,6.950465679168701,-0.018153497949242592,3.168522357940674,17170,1.7396019564339482,3.180185291034361,3.2465813851658516,3.1684820986586892,17170,0.0,3.248132885148918,2.1982295513153076,5.49200439453125,16311,1.7720627004701657,3.260266920261384,3.0068388178643417,1.99721360206604,5.169273376464844,15797,4.639398828684683,-4.6107483518603285,-0.08644757614151244
wallpath_calibrated,0.05,33,B21,B21_Ant1_f1_S4,859,17170,859,3,3.3391832297051494,2.4146668910980225,1.7441940307617188,5.4898200035095215,6.931949615478516,0.015349186956882477,3.339245319366455,17170,1.7794415678880724,3.351824582687223,3.410923549748787,3.3391832297051494,17170,0.0,3.421100663887496,2.51556396484375,5.595245361328125,16311,1.8186260088420332,3.4341541954101302,3.216047786478949,2.3333089351654053,5.3238525390625,15797,4.520745352609516,-4.440047220813868,0.08425355490494768
