method,sparse_rate,sparse_seed,scene_id,sample_id,anchor_count,valid_count,mw_anchor_count,mw_design_rank,rmse,mae,median_ae,p90_ae,p95_ae,bias_db,std_error_db,count,los_rmse,nlos_rmse,high_wall_rmse,unclipped_rmse,unclipped_count,clipped_pixel_fraction,non_anchor_rmse,non_anchor_mae,non_anchor_p90_ae,non_anchor_count,non_anchor_los_rmse,non_anchor_nlos_rmse,free_space_rmse,free_space_mae,free_space_p90_ae,free_space_count,wall_region_rmse,rmse_delta_vs_multi_wall,rmse_delta_vs_direct_rf
log_distance,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,7.395432009395697,6.012626647949219,5.498085021972656,11.80674934387207,13.112385749816895,0.2584480345249176,7.391129970550537,17170,14.333194265741238,7.261321723971074,7.1204407313534475,7.395432009395697,17170,0.0,7.396833979354898,6.012837886810303,11.809303283691406,16998,14.425748462322721,7.261517349697121,7.402975794954985,6.03022575378418,11.856346130371094,15797,7.308077080962314,0.5648043536170091,3.9643121126524647
multi_wall,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,6.830627655778688,5.571146488189697,4.870464324951172,10.898996353149414,12.279958724975586,0.3814398944377899,6.8201680183410645,17170,12.229466318438618,6.731695036479319,6.6293353015840175,6.830627655778688,17170,0.0,6.830850544834376,5.5712080001831055,10.901544570922852,16998,12.300350296479426,6.731078177527017,6.832950475656734,5.584619522094727,10.910621643066406,15797,6.803845489718388,0.0,3.3995077590354557
idw,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,4.900320640444802,3.7953453063964844,3.1944427490234375,7.725929260253906,9.64452075958252,-0.462747186422348,4.878564834594727,17170,11.597542977210415,4.751047475968918,4.581683940895007,4.900320640444802,17170,0.0,4.925051011412547,3.833749771118164,7.7575788497924805,16998,11.703944682793388,4.774770383256664,4.832163928483459,3.7513272762298584,7.631808280944824,15797,5.625398522005894,-1.9303070153338862,1.4692007437015695
multi_wall_residual_idw,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,4.092583908180276,2.917623996734619,2.1040306091308594,6.399818420410156,8.196027755737305,0.053655270487070084,4.09235143661499,17170,8.936347185824504,3.990783962145274,3.8467924007732552,4.092583908180276,17170,0.0,4.113237886907826,2.9471473693847656,6.415783882141113,16998,9.018333739711114,4.010710725331342,4.027898220062094,2.865196943283081,6.3236236572265625,15797,4.77418271348655,-2.738043747598412,0.6614640114370438
direct_rf_geometry,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,5.385649115826513,4.298817157745361,3.663402557373047,9.261054039001465,10.762269020080566,-2.119002342224121,4.951411247253418,17170,1.0467988166067481,5.419329360171897,5.486575498051993,5.385649115826513,17170,0.0,5.379734034845046,4.295004367828369,9.250837326049805,16998,1.0545882111050389,5.4130775102563,5.421770712278968,4.324976444244385,9.376546859741211,15797,4.951131131460885,-1.4449785399521753,1.9545292190832804
direct_rf_sparse_anchor,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,5.026694247901984,4.0767364501953125,3.7083053588867188,7.9803361892700195,9.611946105957031,0.5924059152603149,4.991809368133545,17170,1.0830243814944929,5.057848243624413,5.11970484004719,5.026694247901984,17170,0.0,5.023460208531221,4.0747504234313965,7.980414867401123,16998,1.0909046378255363,5.0543136423779425,4.98495866886896,4.04978609085083,7.933228969573975,15797,5.484078959466222,-1.8039334078767038,1.595574351158752
direct_rf_all_features,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,3.4311198967432324,2.459765672683716,1.7078170776367188,5.711587429046631,7.446091175079346,0.1555487960577011,3.427692174911499,17170,1.0896346190498087,3.4511746486976853,3.4808110964060273,3.4311198967432324,17170,0.0,3.447267537350682,2.4779951572418213,5.736569404602051,16998,1.0978044406515075,3.467238093296427,3.3384638253332812,2.3797664642333984,5.506280422210693,15797,4.357671962415194,-3.3995077590354557,0.0
direct_extra_all_features,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,3.387942262087578,2.44806170463562,1.6919403076171875,5.625997066497803,7.369726181030273,0.026218634098768234,3.387939453125,17170,1.1250969895728955,3.407537567467937,3.43427003979199,3.387942262087578,17170,0.0,3.40350812929701,2.4650192260742188,5.650740623474121,16998,1.132122985614796,3.4230232083576615,3.2986103779162255,2.369562864303589,5.422737121582031,15797,4.283762670533249,-3.44268539369111,-0.04317763465565427
wallpath_rf,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,3.493847389247115,2.5113024711608887,1.7601127624511719,5.799839019775391,7.5466814041137695,-0.07767485082149506,3.4930856227874756,17170,2.3974000154499264,3.50588006231436,3.5208637927683646,3.493847389247115,17170,0.0,3.5108502528965384,2.5319347381591797,5.829484462738037,16998,2.4169724278015052,3.522771643027894,3.4068946478174498,2.4338266849517822,5.647244453430176,15797,4.371577440821936,-3.336780266531573,0.06272749250388276
wallpath_extra,0.01,11,B21,B21_Ant1_f1_S0,172,17170,172,3,3.4663501416804343,2.488213539123535,1.7487449645996094,5.6895341873168945,7.4443278312683105,-0.018449246883392334,3.466402053833008,17170,1.8918642438371038,3.482181348592615,3.495598608272047,3.4663501416804343,17170,0.0,3.482935836887075,2.5089850425720215,5.7155327796936035,16998,1.9083867814603572,3.4986589585122587,3.3803513828652774,2.4119250774383545,5.488165378570557,15797,4.334753711882199,-3.3642775140982537,0.03523024493720195
