verified_seed,transfer_condition,method,rmse,non_anchor_rmse,mae,p90_ae,los_rmse,nlos_rmse,high_wall_rmse,free_space_rmse,wall_region_rmse
11,Ant2-Ant5 additional antennas,multi_wall,10.282259971919045,10.284344099742576,8.214001188675562,16.471509284178417,11.135010662571133,10.23760681522598,10.311705336858758,10.18592882521539,11.632898688647654
11,Ant2-Ant5 additional antennas,multi_wall_residual_idw,5.893526883712006,5.923252428074213,4.19332211650908,9.352368680586418,6.067338978981966,5.929834087032201,6.060678057325806,5.728557471220047,8.038963392119188
11,Ant2-Ant5 additional antennas,wallpath_calibrated,6.4814044546539655,6.503639159285302,4.994516702691714,10.55076857239008,6.830052235558752,6.400064147733756,6.477290094282887,6.422718786984941,7.361112164387502
11,Ant2-Ant5 additional antennas,wallpath_extra,5.374437434846875,5.394990612905739,3.786543613088628,8.896950854311386,4.485708459791577,5.464673560833656,5.645167551887236,5.248008466727106,7.222954021948857
11,Ant2-Ant5 additional antennas,wallpath_rf,6.386154501798258,6.4038298219508984,4.32866040268292,10.481835792014996,4.541049582725112,6.51634523042034,6.773749021756601,6.255147353171514,8.285649978331232
22,Ant1-f1 source-like,direct_extra_all_features,2.8792736693969423,2.8914715448899058,1.91099862742424,4.781071276664734,0.7543502662992415,2.9900523427129375,3.1220712498806917,2.7900292827627395,4.139569502258507
22,Ant1-f1 source-like,direct_rf_all_features,2.8897299192494996,2.902516837649641,1.8990029711723329,4.777639476776123,0.7943817431594424,3.0001140671035396,3.132231238536906,2.794829918485299,4.198454549710979
22,Ant1-f1 source-like,direct_rf_geometry,6.285626961230178,6.2850939097012475,4.426608061790466,10.628701023101806,0.8798331390648069,6.53214571805511,6.903380818751471,6.179372390694324,8.015881749072053
22,Ant1-f1 source-like,direct_rf_sparse_anchor,5.045408583952112,5.04602884178887,3.662933620452881,8.461163312911987,0.8669072899783218,5.2468855967556625,5.51780667006817,4.97385881259792,6.094586061765053
22,Ant1-f1 source-like,idw,4.254425988488364,4.275884706451949,3.120638788700104,6.957015922546387,7.811155632818185,4.0071536612182825,4.006938131306445,4.213997843846718,4.936695106309512
22,Ant1-f1 source-like,log_distance,7.467602007364036,7.468595355353894,6.004722551345825,12.127782093048095,9.567662071633036,7.257729613952657,7.239721669973977,7.4606578775726815,7.633858780225514
22,Ant1-f1 source-like,multi_wall,5.959750731512235,5.9617777733938055,4.562365286827087,9.370019901275635,5.700457751464003,5.998067545439412,6.162650980669531,5.85651508220985,7.3444561619607125
22,Ant1-f1 source-like,multi_wall_residual_idw,3.6766044595682583,3.695148852600645,2.455594575405121,5.56601501083374,3.0469329919035446,3.74656151580267,3.8911516322180306,3.53572415595485,5.3930779763103915
22,Ant1-f1 source-like,wallpath_calibrated,3.017916637464146,3.031452429494948,2.0638705978393554,4.989912959098816,0.8583484013902993,3.1342934880986,3.274339794005548,2.927059880138462,4.278676986066946
22,Ant1-f1 source-like,wallpath_extra,2.9595418420083646,2.973784427254929,1.9153066427707672,4.78986074924469,1.326853108776511,3.062811935931662,3.1941275861484177,2.849879545457866,4.408171371531057
22,Ant1-f1 source-like,wallpath_rf,2.979596753258156,2.9937966441239547,1.9137778468132018,4.803972579956055,1.5281937891216486,3.0784764439812826,3.2109086459219522,2.865429843407735,4.459421495378983
22,Ant1-f2-f3 frequency shift,direct_extra_all_features,6.8803095662798714,6.898716259642347,5.122521360635758,11.570001506328582,3.165613779445615,7.05155043477204,7.349212291095761,6.78527843432836,8.421301431061341
22,Ant1-f2-f3 frequency shift,direct_rf_all_features,5.950849199576139,5.973357657401643,4.200634632110596,10.023952252388,2.993269240176464,6.119958539188043,6.357816443102633,5.81342781549313,8.005678226151822
22,Ant1-f2-f3 frequency shift,direct_rf_geometry,18.15585384483795,18.155498207660163,15.146492676734924,29.510543869018555,6.0978249011154615,18.681193951652794,19.54294956206111,18.14904222362015,18.110175989380508
22,Ant1-f2-f3 frequency shift,direct_rf_sparse_anchor,10.526844971242474,10.527460658750558,8.073602731227874,17.597945343017578,3.6083987568225613,10.852347614965751,11.316829600401988,10.42086932775676,12.084193833363178
22,Ant1-f2-f3 frequency shift,idw,7.110314998798281,7.146177539615328,5.303913308143616,11.76079300403595,12.119167871554307,6.8102293614298235,6.854418597822852,7.020751259710604,8.603331544406068
22,Ant1-f2-f3 frequency shift,log_distance,12.567032082911505,12.567978833801131,10.222020628929139,20.34115161705017,15.579459005794254,12.262158991343695,12.257039242975376,12.542173375990586,13.005976063605438
22,Ant1-f2-f3 frequency shift,multi_wall,11.035184354555541,11.0374134479,8.760879101753234,17.65600043296814,10.986187669373873,11.073379499988906,11.32537101495383,10.910788725496252,12.736213000672908
22,Ant1-f2-f3 frequency shift,multi_wall_residual_idw,6.58246514177754,6.615666108942074,4.65411531829834,10.471452790260315,6.027322303413019,6.673512258188683,6.886226685016949,6.382319228091893,9.136413677652191
22,Ant1-f2-f3 frequency shift,wallpath_calibrated,6.249784533906833,6.2746610867934045,4.540528103351593,10.34462017440796,2.8668439758323214,6.431804625245943,6.680693923435511,6.126580990307156,8.119333703807476
22,Ant1-f2-f3 frequency shift,wallpath_extra,5.7397403326675835,5.763610060060909,3.921392545223236,9.574207785606385,3.5808425789514366,5.891703319408766,6.109942189236937,5.568814904521718,8.140562574168486
22,Ant1-f2-f3 frequency shift,wallpath_rf,6.342211759747666,6.364087446011098,4.219913695335388,10.386393568515778,3.835505612465868,6.508970033834898,6.771436453057408,6.1616894006388945,8.832405537267418
22,Ant2-Ant5 additional antennas,direct_extra_all_features,8.163135716794283,8.17595955603804,6.602787897934516,13.149863961835702,9.291115390279415,7.953559622776405,8.116773959423389,8.14823683090972,8.431116145602134
22,Ant2-Ant5 additional antennas,direct_rf_all_features,6.043090153243225,6.0619033616459275,4.472990180353324,10.057647614628076,5.478142654842965,6.097183525165712,6.263899896627349,5.962154622479644,7.340552430573762
22,Ant2-Ant5 additional antennas,direct_rf_geometry,23.95393256533906,23.95377724057812,21.688536751071613,34.97857051084439,17.831988604221184,24.233340039940135,24.651351672079663,24.023538352499727,22.44965085926952
