sparse_rate,method,sparse_seed_mean,sparse_seed_std,anchor_count_mean,anchor_count_std,anchor_count_std_mean,anchor_count_std_std,valid_count_mean,valid_count_std,valid_count_std_mean,valid_count_std_std,mw_anchor_count_mean,mw_anchor_count_std,mw_anchor_count_std_mean,mw_anchor_count_std_std,mw_design_rank_mean,mw_design_rank_std,mw_design_rank_std_mean,mw_design_rank_std_std,rmse_mean,rmse_std,rmse_std_mean,rmse_std_std,mae_mean,mae_std,mae_std_mean,mae_std_std,median_ae_mean,median_ae_std,median_ae_std_mean,median_ae_std_std,p90_ae_mean,p90_ae_std,p90_ae_std_mean,p90_ae_std_std,p95_ae_mean,p95_ae_std,p95_ae_std_mean,p95_ae_std_std,bias_db_mean,bias_db_std,bias_db_std_mean,bias_db_std_std,std_error_db_mean,std_error_db_std,std_error_db_std_mean,std_error_db_std_std,count_mean,count_std,count_std_mean,count_std_std,los_rmse_mean,los_rmse_std,los_rmse_std_mean,los_rmse_std_std,nlos_rmse_mean,nlos_rmse_std,nlos_rmse_std_mean,nlos_rmse_std_std,high_wall_rmse_mean,high_wall_rmse_std,high_wall_rmse_std_mean,high_wall_rmse_std_std,unclipped_rmse_mean,unclipped_rmse_std,unclipped_rmse_std_mean,unclipped_rmse_std_std,unclipped_count_mean,unclipped_count_std,unclipped_count_std_mean,unclipped_count_std_std,clipped_pixel_fraction_mean,clipped_pixel_fraction_std,clipped_pixel_fraction_std_mean,clipped_pixel_fraction_std_std,non_anchor_rmse_mean,non_anchor_rmse_std,non_anchor_rmse_std_mean,non_anchor_rmse_std_std,non_anchor_mae_mean,non_anchor_mae_std,non_anchor_mae_std_mean,non_anchor_mae_std_std,non_anchor_p90_ae_mean,non_anchor_p90_ae_std,non_anchor_p90_ae_std_mean,non_anchor_p90_ae_std_std,non_anchor_count_mean,non_anchor_count_std,non_anchor_count_std_mean,non_anchor_count_std_std,non_anchor_los_rmse_mean,non_anchor_los_rmse_std,non_anchor_los_rmse_std_mean,non_anchor_los_rmse_std_std,non_anchor_nlos_rmse_mean,non_anchor_nlos_rmse_std,non_anchor_nlos_rmse_std_mean,non_anchor_nlos_rmse_std_std,free_space_rmse_mean,free_space_rmse_std,free_space_rmse_std_mean,free_space_rmse_std_std,free_space_mae_mean,free_space_mae_std,free_space_mae_std_mean,free_space_mae_std_std,free_space_p90_ae_mean,free_space_p90_ae_std,free_space_p90_ae_std_mean,free_space_p90_ae_std_std,free_space_count_mean,free_space_count_std,free_space_count_std_mean,free_space_count_std_std,wall_region_rmse_mean,wall_region_rmse_std,wall_region_rmse_std_mean,wall_region_rmse_std_std,rmse_delta_vs_multi_wall_mean,rmse_delta_vs_multi_wall_std,rmse_delta_vs_multi_wall_std_mean,rmse_delta_vs_multi_wall_std_std,rmse_delta_vs_direct_rf_mean,rmse_delta_vs_direct_rf_std,rmse_delta_vs_direct_rf_std_mean,rmse_delta_vs_direct_rf_std_std,num_rows_mean,num_rows_std
0.005,log_distance,22.0,11.0,346.2,0.0,311.54776203999364,0.0,69171.2,0.0,62288.73393528755,0.0,346.2,0.0,311.54776203999364,0.0,3.4,0.0,0.490880693673816,0.0,7.501649781169828,0.0027242480222867,2.0192675115216905,0.0008574843575431801,6.029195173581442,0.0024724066334712285,1.7195813215762425,0.0012951980036668186,5.206120526631673,0.00922206760534049,1.7154984905337267,0.002602198943427143,12.171597986221315,0.013122013904205733,3.2443652456005005,0.012111980685062388,14.37464886856079,0.017140573130681513,3.7395490800221154,0.028968809006834975,-0.026469947364685702,0.030052398958710272,0.6261197708083478,0.02471067428088634,7.4796213474273685,0.00426371665073526,2.004256564727686,0.0027150228364604544,69171.2,0.0,62288.73393528755,0.0,9.717725905902773,0.1237375785338072,4.012350225458079,0.3589426682204449,7.287215817006715,0.00887626503546845,2.0026300937938353,0.005638067673300474,7.257116433018813,0.004312878263904624,2.0057390565194253,0.012587592949881425,7.501649781169828,0.0027242480222867,2.0192675115216905,0.0008574843575431801,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,7.502202007663933,0.002733057536468224,2.019547695172243,0.0008511562300721785,6.029535649935404,0.0023877915599462497,1.7197540808956768,0.0013810787324504557,12.172540490468343,0.012916934926639766,3.245037031356304,0.011874224502863318,68825.0,0.0,61977.186267776655,0.0,9.719243967395391,0.1235141230364482,4.015236067590439,0.3595302349032678,7.287584344746296,0.008814901080689864,2.0028714677962536,0.005482095190821306,7.495249006243722,0.00235013989206571,2.026422848246006,0.0008596321707132618,6.025468564351399,0.0021122916761214137,1.727563486770741,0.002412535918008632,12.158576213200888,0.013826853311702648,3.2508369477747014,0.013627216011259493,66369.0,0.0,61020.82222471212,0.0,7.662257558937841,0.010469554096684453,1.9095904137699982,0.008021679515591401,1.442809927288497,0.012801082163378547,1.5182113699850526,0.025193306805166866,4.279951083670739,0.013560316453616538,1.4141890564734954,0.03297387912995339,250.0,0.0
0.01,direct_extra_all_features,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,2.878376063542406,0.014894921009824738,0.8352600748000105,0.013747537128462833,1.9084237107435864,0.009715346281765519,0.6035383866895192,0.01054112961432266,1.1374888458251953,0.005461682728845548,0.43013797420245137,0.0060704340140441135,4.7805582447052,0.02987390336204149,1.467657338815288,0.0354004904740827,6.339070538838705,0.028921800587744725,1.8276471164359427,0.04684233814054662,-0.18348366719334927,0.029648988924953094,0.351391008132389,0.050195244594037215,2.8567922282218934,0.009937169192739367,0.8141853721906599,0.0067102208193468415,69171.2,0.0,62288.73393528755,0.0,0.7498379802105131,0.006292172275090181,0.35339591310049717,0.01970776106503938,2.9892636186715227,0.015395417905891108,0.8674510418738852,0.013864710612932119,3.120812058495284,0.016357623600646524,0.8830855613576509,0.013883144674284892,2.878376063542406,0.014894921009824738,0.8352600748000105,0.013747537128462833,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,2.890518308302202,0.014904063492745732,0.8378861682173406,0.013754523672517881,1.9205428655147552,0.009637430933687524,0.6070198827587566,0.010502714238899917,4.801091925621033,0.02976439357643015,1.4703984857943266,0.03565603684904386,68479.2,0.0,61665.9996840083,0.0,0.7508938236359572,0.006053914903948053,0.3540090606136051,0.02007690702921018,3.0019046480657834,0.015410061971243609,0.8702002477325976,0.01386239283848514,2.7884398502285257,0.015764479024948375,0.827488336283115,0.017292338407370652,1.8352093234062192,0.010363542903161148,0.5878387410311445,0.012138508651572321,4.622742658615112,0.033747842079799605,1.4686632812415954,0.04142507913198577,66369.0,0.0,61020.82222471212,0.0,4.144095434051821,0.015516971517024664,0.7499208768650251,0.02364876285442443,-3.0753913709662926,0.008704711252930007,1.1480055448139146,0.037186364960219695,-0.0114353504063476,0.006349758842901099,0.07307058041927837,0.002966333810194732,250.0,0.0
0.01,direct_rf_all_features,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,2.889811413948754,0.008582023326320925,0.8169745756940059,0.0068513972022396265,1.8977019735972087,0.004248449124901376,0.5862765717824875,0.004197239613966332,1.116913516998291,0.0033911199410349394,0.4128381126941034,0.002295018321203679,4.775869000116984,0.01562643243746779,1.4118193618585766,0.02401561090688526,6.363324038505554,0.013067459481251764,1.757072186759854,0.030049248518951514,-0.1394808744716186,0.023723173763745057,0.31863546894931166,0.034323940196504754,2.872159267425537,0.00683023847629822,0.8048057407469273,0.0022662495060464453,69171.2,0.0,62288.73393528755,0.0,0.7918483877397611,0.002205332043441119,0.4252937870229811,0.0598570718186673,3.0000136043143155,0.008700228968339045,0.8497424731215322,0.006341533093156131,3.131561693757286,0.009582877589950516,0.8644849771393351,0.006656258364532513,2.889811413948754,0.008582023326320925,0.8169745756940059,0.0068513972022396265,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,2.9025552276832385,0.008614578843444663,0.8200412558834845,0.006842214111845296,1.9108931663036346,0.004228425150062055,0.5903514164393071,0.0041829050095321995,4.797519893328349,0.01541626304998726,1.4149971504370062,0.024019405017690343,68479.2,0.0,61665.9996840083,0.0,0.7935457529606644,0.0021473536158841313,0.4267222495566351,0.06026902982680153,3.01326111837542,0.00873967408511023,0.8529378661251993,0.006332930282981909,2.7946302542452166,0.009135180658120802,0.8027877391296485,0.010102068037317415,1.8218735282421112,0.004685325550405934,0.5673421975628012,0.005656147365653506,4.6086645466486615,0.01978055023035876,1.4043333269391658,0.02894905772401018,66369.0,0.0,61020.82222471212,0.0,4.198900288873802,0.010855450485336713,0.788662805319588,0.0337931584885187,-3.0639560205599454,0.0053910456356141,1.1254619755689181,0.03818162805108316,0.0,0.0,0.0,0.0,250.0,0.0
0.01,wallpath_extra,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,2.967056477071201,0.007625587929669197,0.850549583586201,0.01848144335285,1.921188362598419,0.005743216272684001,0.6077598421072516,0.006148408098439795,1.1101856714884442,0.0040468037963203385,0.45247693940843653,0.0023904994031927504,4.80839833577474,0.01608524174148969,1.3762802621355519,0.01811301607385592,6.442585795720419,0.027290211454051992,1.7077409022543284,0.03717404907617937,0.005775805654547433,0.02114467705404234,0.25241570997287827,0.014430994324176414,2.958335145314534,0.008007466995641385,0.8435007342030075,0.017816056572044443,69171.2,0.0,62288.73393528755,0.0,1.3119460907450502,0.021567085954754147,0.7518328303137313,0.09746818817576797,3.070044190905175,0.006898719454785775,0.8907001168887093,0.025671292280509923,3.2014958912088134,0.0068551221376222365,0.9159564438505173,0.03107493091060669,2.967056477071201,0.007625587929669197,0.850549583586201,0.01848144335285,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,2.9812526366649323,0.007629618660970817,0.8545448126035947,0.018570511233380688,1.9369997098445895,0.005674814957072296,0.6128984579717766,0.006178882313913991,4.831933966954549,0.01632463802593495,1.3804114907923186,0.018284294294856087,68479.2,0.0,61665.9996840083,0.0,1.317758560611568,0.021564422244936907,0.754879926173775,0.09773761467183698,3.0847312661071364,0.006883779726347669,0.8948863070358715,0.02579001462853113,2.8565591864404283,0.0070497686217648094,0.8176459522784546,0.01739063702251687,1.8434549796581272,0.005857560059474992,0.5846262742028833,0.004272893417121554,4.6370227349599205,0.016526275135139143,1.3556774956067617,0.010510136058172135,66369.0,0.0,61020.82222471212,0.0,4.4187018711363555,0.016327961831407698,1.130697612275627,0.03597025302979992,-2.986710957437498,0.01217168394356154,1.052603366132785,0.016523412178740513,0.0772450631224476,0.007916093835580612,0.2640807234807445,0.055093382833154264,250.0,0.0
0.01,wallpath_rf,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,2.9976237391466865,0.016388832253214268,0.8778507412586233,0.013327543411289002,1.9211811609268186,0.006568649815273638,0.6247226959605929,0.005673789523558778,1.0946181513468425,0.0015548369858363268,0.46978504300603613,0.0019913411867410924,4.827330513000488,0.020291618214585763,1.3932353740087706,0.016976640300891428,6.493181675593058,0.03364308772778506,1.7264593283776193,0.03870120950562377,0.0077619169807293985,0.01878191124503961,0.2629497282463375,0.013814223331189387,2.9883462489446004,0.017077860395944257,0.8701466546700818,0.013264305475175537,69171.2,0.0,62288.73393528755,0.0,1.493908033878763,0.04276516672026405,0.8646001421967616,0.12277559945888349,3.097561646710832,0.01691269469031667,0.9171544326044865,0.017566410148591182,3.2314810984454603,0.01812770209249925,0.9425974870953784,0.022473142132909126,2.9976237391466865,0.016388832253214268,0.8778507412586233,0.013327543411289002,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,3.0118310244181496,0.016433939770077434,0.8819951470613444,0.01330948397311396,1.9365969554583229,0.006560239899392096,0.6299017189928855,0.005676766161179161,4.851158354441325,0.02016540253448186,1.3972703008537781,0.01673780155033174,68479.2,0.0,61665.9996840083,0.0,1.500639710290043,0.042821826524533924,0.8680807076066391,0.12327757464992636,3.1122411781376536,0.01694042696472305,0.9214979282444098,0.017576202082334857,2.882568506461492,0.01579933154315634,0.8391252276036845,0.013159905308930601,1.841971521457036,0.006173424786464175,0.600621079889026,0.00418518238364064,4.651571801821391,0.018990016332293237,1.3719511033718295,0.011562426164348294,66369.0,0.0,61020.82222471212,0.0,4.485792379541425,0.02615962930693696,1.221641398870508,0.045426128368109824,-2.9561436953620124,0.0209292692488193,1.0457636380612356,0.017032236690939066,0.10781232519793284,0.015951694896785804,0.28748789887200793,0.0532882037224858,250.0,0.0
0.01,wallpath_calibrated,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,3.018571838160496,0.013946821831513152,0.7871238216954556,0.00560052153031738,2.0618944334983826,0.008529336804200361,0.551980974314859,0.004585876457920613,1.3091908645629884,0.006300608550440876,0.397610069778829,0.0014283968178012995,4.992081776618957,0.022669846476275585,1.3642400253067002,0.024714829012919458,6.524226037661234,0.0212862701697111,1.7351988645294247,0.013737471865305075,-0.299050369166381,0.018264121110602164,0.42167591895511475,0.03766326509382238,2.9792561977704364,0.010036014274173667,0.766789518353197,0.0020481478940183647,69171.2,0.0,62288.73393528755,0.0,0.8326057673835439,0.02253335517028965,0.39352442138523513,0.05582196211543706,3.13543498013772,0.014045459718852352,0.8222558227428678,0.004136379545919844,3.2755599899070282,0.015099180155784677,0.8385839333950881,0.005063779889194942,3.018571838160496,0.013946821831513152,0.7871238216954556,0.00560052153031738,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,3.0320333212565713,0.013904401639364333,0.7901980166992489,0.0055110481568378614,2.0768485385576887,0.00843745929630614,0.5560107322161781,0.004498578661675166,5.013170584042867,0.022229547893927986,1.368309071995185,0.024205130655791954,68479.2,0.0,61665.9996840083,0.0,0.8361845406840555,0.02257963544453826,0.3952616910742593,0.055952818885991684,3.1494229525719675,0.0140019557236032,0.8255311146570987,0.004062806637927023,2.9271326823286117,0.013563275308846781,0.7683702218163081,0.007630136751680888,1.9904788389205932,0.008711661737418594,0.5341010499096068,0.005766532656278526,4.838817487716675,0.024289035998974456,1.3456960340457236,0.030546063215558722,66369.0,0.0,61020.82222471212,0.0,4.279785517885947,0.025614938337904247,0.8586714612044631,0.02195486649280019,-2.9351955963482026,0.00872941575497472,1.0695216228122435,0.03922859913684143,0.12876042421174272,0.005376547071629811,0.1366558017585129,0.013347454943758675,250.0,0.0
0.01,multi_wall_residual_idw,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,3.6814158829484946,0.02167098885062938,1.0559704026270547,0.055115810343333696,2.4583191545804337,0.004343700944437826,0.5995056117085799,0.001149857859877043,1.666084332784017,0.004324851151803546,0.41452404618300315,0.007359739249116988,5.586368798255921,0.01941717728703086,1.3886446107834216,0.009520929964672317,7.2956301851272585,0.029851982720806067,1.8546135971601625,0.023528683507876843,0.008259743722994766,0.009511022230546827,0.2634334351538602,0.017837856204937816,3.6737009167671206,0.02140651509272978,1.0501818561639213,0.05438442382549058,69171.2,0.0,62288.73393528755,0.0,2.988139448988619,0.05558268110560228,1.5193123038433214,0.10126875974154596,3.7559908270489455,0.02207467655840694,1.1213368784185882,0.06498045898374545,3.9011374141246438,0.02386822907754793,1.1741436927848,0.07306115453456956,3.6814158829484946,0.02167098885062938,1.0559704026270547,0.055115810343333696,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,3.6999845954287807,0.021780172552001122,1.0613085466385754,0.055393216016596324,2.4831805300712584,0.004387630008803345,0.6055854709977043,0.001161477374638433,5.611168911298115,0.019494249411990062,1.3951796542960784,0.009636889071995195,68479.2,0.0,61665.9996840083,0.0,3.002993451976998,0.05560928160522653,1.525168163463076,0.10060586601178892,3.774924024726096,0.022194188550209902,1.1269940995917733,0.0652852495520609,3.5419005161566006,0.023078200063702068,0.9648726817678015,0.033860541877049066,2.385889015674591,0.004283784257578296,0.5765607380028605,0.003306146466766804,5.451884372075399,0.02126644791684353,1.360093966025808,0.012478908746068107,66369.0,0.0,61020.82222471212,0.0,5.388837049061675,0.04397179407808215,2.2387184476205113,0.14939446359110023,-2.2723515515602037,0.016751463612131697,0.8352492643758355,0.01812450084174675,0.7916044689997416,0.013329879757845081,0.6179948958510115,0.10750400151928025,250.0,0.0
0.01,idw,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,4.243835336320842,0.014904865483746034,0.9296673477709874,0.012155240373514394,3.1189706729253133,0.004860488395471476,0.6965114189382485,0.004226396665148302,2.3328715845743813,0.002130523303743498,0.56240274442977,0.0007601186228557894,6.938462645848592,0.016487706541053252,1.5627079680782907,0.029186785183063443,8.716371954600016,0.025622244681757295,1.9743632195970633,0.03522467257225624,-0.15569057222254434,0.008925864097325443,0.3763657447498674,0.010113887986335779,4.226690751393636,0.015377946703526928,0.9190236546801747,0.013080725985230426,69171.2,0.0,62288.73393528755,0.0,7.792412686319326,0.0569523855071273,3.3484372773648885,0.13625174616289307,4.002253663455022,0.012431512907225337,0.9212750940921101,0.01891409290674781,4.000116422134803,0.012551990538342737,0.8996229283037377,0.024333518229990095,4.243835336320842,0.014904865483746034,0.9296673477709874,0.012155240373514394,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,4.26524057278255,0.014980084257226774,0.9343728506844323,0.012216676182163473,3.1505131971041362,0.004909670652403236,0.7035786507054662,0.004269316632933352,6.964591520945231,0.016856261523821057,1.5684665096665047,0.029138398294616598,68479.2,0.0,61665.9996840083,0.0,7.830711357758073,0.05666133572416915,3.3578984615688605,0.13527024609573943,4.022430205132432,0.01250465498953057,0.9259369813240818,0.019011374356186935,4.204339230012809,0.014803730825216332,0.9273810152151527,0.012413658287117383,3.0854648246765137,0.004816323875825531,0.691959231286507,0.004114395494785885,6.8710970719655355,0.015609698559972254,1.5574604508970065,0.027977530023576478,66369.0,0.0,61020.82222471212,0.0,4.913001695336729,0.021206798858078007,0.8009090593218643,0.012910460402937632,-1.7099320981878565,0.005926734770040698,1.1269185312701784,0.045846239170661086,1.3540239223720887,0.009769910809964612,0.4100671781689938,0.014790023237308752,250.0,0.0
0.01,direct_rf_sparse_anchor,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,5.036186832492992,0.010552818796348956,1.0426439817115112,0.006479735149785642,3.650342346509298,0.01155388732449487,0.8413147387196704,0.007143601680475497,2.663495142618815,0.014520652280759376,0.9067097175327543,0.01459589046176746,8.466883797327677,0.020590810513726746,1.845819790396454,0.012218368596700089,10.525869633992512,0.016651898548438283,2.267178627062345,0.035008605196291426,-0.9104989680453824,0.009591030169626171,0.9592210792567037,0.024014069935821673,4.868510164896647,0.009207749676471793,1.0011557708242436,0.01635918824461858,69171.2,0.0,62288.73393528755,0.0,0.8415394067858791,0.024011849210950235,0.43234850582874795,0.04985303864248566,5.23902684959394,0.010188891894474864,1.100088226862587,0.011984158690620209,5.509770253468708,0.010105472018122697,1.0902122536700225,0.012928524543314616,5.036186832492992,0.010552818796348956,1.0426439817115112,0.006479735149785642,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,5.036589006380841,0.01079988150266911,1.0430948626254783,0.006405230282861987,3.650553230603536,0.01165858004711642,0.8416771701450964,0.007007297779592249,8.46758264986674,0.020704600469054653,1.8466795498995456,0.0132216906493975,68479.2,0.0,61665.9996840083,0.0,0.8410962110386516,0.02402840196556002,0.43248331345100316,0.05065414721534956,5.239440070729445,0.010445987145664453,1.1005468096621487,0.011946898969161346,4.964343866777175,0.010527603034631388,1.0408889711653135,0.006668513942318829,3.5825106538136797,0.011838325004344364,0.8444558392283305,0.007860632779128048,8.36029109064738,0.020364391792247243,1.8440046456863877,0.010744612773047042,66369.0,0.0,61020.82222471212,0.0,6.087753773583927,0.023683858312872254,1.106002309733869,0.002920192122010341,-0.9175806020157061,0.002843435988331431,0.9147062980001227,0.058754107172428634,2.146375418544239,0.008230916082813532,0.7231808531444273,0.01483747576891643,250.0,0.0
0.01,multi_wall,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,5.953767434508698,0.009006294429431974,1.3236577232883153,0.031384985044584604,4.558946031252543,0.0031713564372040266,1.0000273769814267,0.011557747616934235,3.728875264485677,0.004689707835997209,0.9519782691390595,0.02799853667679773,9.371762283960978,0.011260808616752402,1.9815115797112604,0.00761566027663327,11.47773312886556,0.024919465096958766,2.4522179294253434,0.02946192037911515,0.022603094700879067,0.006319508029963042,0.3280795807530541,0.021019554102616318,5.94575046157837,0.008167195631337483,1.3193164968909776,0.030089575763792342,69171.2,0.0,62288.73393528755,0.0,5.643303482536818,0.04957125890638291,2.1447866351516858,0.07589233565204827,5.998472678128789,0.006628509644107296,1.3714627346114519,0.0350084976922055,6.164030903815835,0.00980044598480638,1.4199095194445623,0.03818527350219686,5.953767434508698,0.009006294429431974,1.3236577232883153,0.031384985044584604,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,5.955708636586933,0.009181401153880143,1.3253191672760407,0.03170869369850089,4.559848008473714,0.0031867894517906164,1.0003218738884623,0.011488319011404775,9.373473883310952,0.011329838888790173,1.9822878209785124,0.007799879225449432,68479.2,0.0,61665.9996840083,0.0,5.644662107189133,0.049390917199353526,2.1463404334851135,0.07513107909780414,6.000386814965258,0.0068044192641768695,1.3733572311679343,0.035331868555111834,5.853243042772622,0.009104948502792976,1.2771595152644313,0.020536038096801785,4.507952618916829,0.0032294207035701017,0.997241240751532,0.011455202775847594,9.278634715398152,0.010900667720716383,1.9775197455236686,0.006095121044370883,66369.0,0.0,61020.82222471212,0.0,7.323877835132275,0.027425036248806153,2.3333472027442292,0.13374369514537698,0.0,0.0,0.0,0.0,3.0639560205599454,0.0053910456356141,1.1254619755689181,0.03818162805108316,250.0,0.0
0.01,direct_rf_geometry,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,6.214606489946796,0.06174433274903083,1.2223578231491328,0.03656022566452879,4.389262811183929,0.032512596622299515,1.044859831554657,0.02066575280313761,3.0357860005696615,0.014181774802445233,1.2265894086338232,0.01105703386839606,10.532194622675577,0.08747980425922655,2.2035062530032943,0.10760218047148078,13.232783812204998,0.14400859090621176,2.648663036771089,0.1210412222011194,0.05576092210163667,0.042240472245381466,2.5270434250474283,0.03613523435722978,5.728523887634277,0.053774797807386046,0.966120972377308,0.033364960141820374,69171.2,0.0,62288.73393528755,0.0,0.8738229131996444,0.03518403195463254,0.527383967597372,0.08062965967897866,6.4592170871349674,0.06353890364518304,1.2539158782296562,0.0350390368110004,6.824469440462018,0.06893257289058266,1.308553019574751,0.03692543282618163,6.214606489946796,0.06174433274903083,1.2223578231491328,0.03656022566452879,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,6.214305320451797,0.061555112398187055,1.222606201252896,0.03658095409006889,4.3889122767448425,0.032349298531073455,1.0451729308492819,0.02064939967910054,10.531502277374267,0.08726673638140771,2.203852937235476,0.10781281662982575,68479.2,0.0,61665.9996840083,0.0,0.8734238316710908,0.03507433884385217,0.5273501093383933,0.08083850152907425,6.458891272507825,0.06335109341206091,1.2541460815272407,0.035060599491952005,6.1084016524921845,0.06185733542579673,1.2467529159710977,0.03797307096382757,4.296603581269583,0.032222554965504954,1.0731603933316036,0.021218071550048935,10.36241012318929,0.08830673456618546,2.240010690434008,0.10858698611857837,66369.0,0.0,61020.82222471212,0.0,7.944673375090637,0.06469877800750348,1.7987417282291116,0.03941344195843461,0.2608390554380972,0.05775810149818282,1.4741839844299072,0.08800582242577497,3.324795075998042,0.06314910616282542,1.313675435348185,0.05975285676609788,250.0,0.0
0.01,log_distance,22.0,11.0,692.0,0.0,622.7342868092871,0.0,69171.2,0.0,62288.73393528755,0.0,692.0,0.0,622.7342868092871,0.0,3.4,0.0,0.490880693673816,0.0,7.468104951394664,0.0012684913107424572,1.993838008329849,0.0017233221220720762,6.008945845603943,0.004021602706522461,1.7048585777239174,0.005644695027198947,5.190937530517578,0.009835747091181103,1.7033039049341578,0.007599714811071476,12.126271357218423,0.0025584214481161817,3.1987386409002228,0.014578312699976144,14.302943953196205,0.026194968431072267,3.640335407875573,0.036840518166222073,-0.0328697454514913,0.01257687809119251,0.42678747047529547,0.023645274280647527,7.4578516330719,0.002040966321443454,1.9867899964769242,0.0004585570484129033,69171.2,0.0,62288.73393528755,0.0,9.545299824934538,0.025075403545283367,3.8985240684488467,0.14194898375867732,7.2640624094943185,0.005946611932900549,1.980716580500802,0.003471192693172772,7.248224423878383,0.008154102166975482,1.993715527249611,0.007172622521657308,7.468104951394664,0.0012684913107424572,1.993838008329849,0.0017233221220720762,69171.2,0.0,62288.73393528755,0.0,3.787878787878788e-06,0.0,7.5909546975019154e-06,0.0,7.468818544165845,0.0013140097039092515,1.994017670061945,0.0017435784979003748,6.009423844973246,0.003783084893575364,1.7049242425975795,0.005518498925971641,12.12749001121521,0.002246604174574739,3.199341824144863,0.014662781125115506,68479.2,0.0,61665.9996840083,0.0,9.54715385764333,0.024551160284017895,3.89829021363337,0.1461573765298878,7.2644995391775105,0.0058405910219211325,1.9808207085885365,0.003909755734560072,7.46081523880424,0.0006466663691245036,2.000152655712478,0.0023906697913608325,6.0043583504358935,0.00411648327374924,1.7121880072305629,0.006321695835780878,12.111058424631755,0.003553270430706296,3.203130893708804,0.014396431570142547,66369.0,0.0,61020.82222471212,0.0,7.6393784444457244,0.0085397973765417,1.8936708956134678,0.006634943517434369,1.5143375168859652,0.008347705929161772,1.477238882027562,0.008323313084337671,4.57829353744591,0.007399373206068088,1.4264120175926258,0.015760814899370697,250.0,0.0
